# Undirected graph (each unordered pair of nodes is saved once): data/synthetic/prefattach_small1.txt
# Nodes: 1000 Edges: 9945
# NodeId	NodeId
0	1
0	2
0	3
0	4
0	5
0	6
0	7
0	8
0	9
0	10
0	11
0	12
0	13
0	15
0	17
0	19
0	21
0	24
0	26
0	27
0	32
0	33
0	39
0	40
0	47
0	50
0	51
0	52
0	54
0	58
0	59
0	61
0	66
0	68
0	69
0	71
0	80
0	81
0	83
0	87
0	89
0	96
0	97
0	98
0	99
0	100
0	101
0	105
0	112
0	127
0	130
0	135
0	143
0	147
0	153
0	156
0	157
0	179
0	185
0	197
0	202
0	207
0	229
0	237
0	273
0	282
0	291
0	293
0	299
0	315
0	317
0	370
0	383
0	388
0	396
0	402
0	407
0	409
0	413
0	414
0	444
0	447
0	449
0	458
0	466
0	490
0	502
0	527
0	569
0	582
0	597
0	601
0	602
0	605
0	621
0	622
0	632
0	636
0	641
0	655
0	696
0	715
0	729
0	735
0	758
0	771
0	790
0	798
0	804
0	821
0	828
0	832
0	839
0	853
0	881
0	890
0	894
0	897
0	907
0	910
0	912
0	913
0	944
0	946
0	971
0	996
0	997
1	2
1	3
1	4
1	5
1	6
1	7
1	8
1	9
1	10
1	11
1	12
1	13
1	14
1	16
1	18
1	19
1	22
1	24
1	25
1	27
1	28
1	29
1	31
1	36
1	37
1	38
1	39
1	41
1	42
1	44
1	46
1	47
1	48
1	49
1	50
1	51
1	56
1	57
1	61
1	62
1	65
1	66
1	67
1	69
1	74
1	75
1	82
1	85
1	88
1	90
1	92
1	93
1	102
1	103
1	104
1	115
1	120
1	129
1	132
1	133
1	136
1	142
1	151
1	153
1	157
1	161
1	164
1	165
1	167
1	169
1	172
1	173
1	176
1	178
1	179
1	188
1	200
1	212
1	220
1	225
1	230
1	233
1	241
1	242
1	248
1	253
1	259
1	269
1	271
1	274
1	279
1	290
1	296
1	303
1	304
1	313
1	315
1	325
1	331
1	333
1	334
1	336
1	339
1	341
1	342
1	348
1	365
1	367
1	371
1	372
1	391
1	419
1	426
1	435
1	446
1	447
1	452
1	457
1	461
1	474
1	476
1	478
1	494
1	516
1	529
1	532
1	538
1	542
1	543
1	545
1	550
1	557
1	573
1	579
1	607
1	609
1	663
1	673
1	679
1	693
1	701
1	742
1	776
1	813
1	818
1	832
1	859
1	863
1	865
1	866
1	896
1	907
1	911
1	919
1	922
1	925
1	940
1	941
1	945
1	955
1	968
1	985
2	3
2	4
2	5
2	6
2	7
2	8
2	9
2	10
2	11
2	12
2	13
2	14
2	15
2	17
2	19
2	22
2	27
2	28
2	34
2	36
2	38
2	40
2	42
2	43
2	45
2	46
2	50
2	51
2	54
2	57
2	60
2	70
2	86
2	88
2	90
2	93
2	95
2	98
2	102
2	108
2	127
2	128
2	135
2	143
2	162
2	172
2	181
2	187
2	195
2	202
2	208
2	209
2	221
2	223
2	224
2	236
2	248
2	263
2	266
2	270
2	272
2	274
2	279
2	299
2	305
2	312
2	316
2	319
2	328
2	352
2	356
2	363
2	364
2	366
2	373
2	377
2	379
2	381
2	384
2	385
2	395
2	399
2	421
2	422
2	425
2	440
2	442
2	443
2	450
2	487
2	496
2	501
2	510
2	513
2	517
2	520
2	527
2	530
2	537
2	543
2	555
2	559
2	568
2	577
2	585
2	589
2	612
2	639
2	673
2	681
2	697
2	703
2	717
2	740
2	746
2	750
2	759
2	763
2	773
2	792
2	796
2	807
2	818
2	821
2	846
2	847
2	852
2	853
2	859
2	863
2	866
2	871
2	875
2	890
2	911
2	912
2	942
2	950
2	987
2	989
2	997
3	4
3	5
3	6
3	7
3	8
3	9
3	10
3	11
3	12
3	13
3	14
3	15
3	16
3	18
3	20
3	22
3	23
3	25
3	26
3	27
3	28
3	33
3	35
3	37
3	44
3	45
3	51
3	56
3	58
3	60
3	62
3	63
3	64
3	75
3	77
3	78
3	79
3	92
3	95
3	96
3	105
3	113
3	114
3	119
3	121
3	122
3	125
3	128
3	133
3	141
3	143
3	144
3	148
3	149
3	153
3	154
3	169
3	186
3	196
3	208
3	211
3	221
3	228
3	235
3	240
3	248
3	249
3	265
3	275
3	278
3	284
3	292
3	322
3	346
3	356
3	358
3	366
3	369
3	370
3	393
3	407
3	421
3	435
3	452
3	465
3	507
3	511
3	516
3	524
3	538
3	546
3	547
3	549
3	556
3	563
3	597
3	608
3	616
3	619
3	630
3	637
3	647
3	648
3	670
3	671
3	675
3	690
3	725
3	741
3	749
3	755
3	756
3	763
3	776
3	786
3	799
3	804
3	816
3	817
3	823
3	829
3	858
3	867
3	872
3	916
3	920
3	935
3	939
3	948
3	953
3	954
3	962
3	982
3	996
4	5
4	6
4	7
4	8
4	9
4	10
4	11
4	13
4	15
4	16
4	17
4	18
4	22
4	23
4	25
4	26
4	28
4	29
4	30
4	35
4	36
4	38
4	39
4	41
4	42
4	45
4	47
4	49
4	51
4	53
4	57
4	58
4	59
4	67
4	72
4	77
4	78
4	80
4	81
4	85
4	92
4	94
4	98
4	111
4	113
4	123
4	124
4	135
4	138
4	143
4	146
4	148
4	155
4	157
4	161
4	162
4	180
4	190
4	200
4	202
4	213
4	219
4	221
4	224
4	227
4	235
4	240
4	255
4	264
4	277
4	285
4	288
4	300
4	320
4	334
4	339
4	346
4	351
4	352
4	357
4	373
4	382
4	411
4	418
4	419
4	422
4	454
4	457
4	468
4	496
4	508
4	534
4	543
4	544
4	550
4	559
4	563
4	564
4	573
4	574
4	594
4	620
4	629
4	630
4	633
4	642
4	662
4	692
4	694
4	730
4	733
4	748
4	755
4	763
4	773
4	797
4	813
4	824
4	886
4	891
4	907
4	910
4	931
4	934
5	6
5	7
5	8
5	9
5	10
5	11
5	12
5	15
5	17
5	19
5	20
5	21
5	23
5	32
5	34
5	43
5	60
5	70
5	79
5	81
5	98
5	103
5	107
5	109
5	112
5	123
5	132
5	135
5	137
5	164
5	165
5	176
5	183
5	184
5	194
5	198
5	213
5	221
5	222
5	225
5	233
5	238
5	243
5	262
5	271
5	275
5	280
5	297
5	318
5	321
5	381
5	394
5	410
5	416
5	424
5	442
5	445
5	447
5	452
5	463
5	477
5	488
5	496
5	508
5	514
5	530
5	549
5	562
5	586
5	592
5	595
5	612
5	661
5	667
5	672
5	725
5	745
5	750
5	759
5	788
5	789
5	796
5	813
5	815
5	822
5	878
5	888
5	952
5	955
5	985
5	998
6	7
6	8
6	9
6	10
6	11
6	12
6	13
6	15
6	16
6	17
6	18
6	20
6	22
6	23
6	25
6	28
6	41
6	45
6	46
6	47
6	48
6	49
6	50
6	59
6	61
6	64
6	67
6	69
6	70
6	72
6	74
6	84
6	86
6	88
6	90
6	91
6	92
6	93
6	94
6	95
6	96
6	99
6	102
6	105
6	116
6	117
6	127
6	128
6	136
6	141
6	143
6	145
6	147
6	148
6	149
6	155
6	158
6	160
6	162
6	163
6	172
6	173
6	182
6	185
6	193
6	201
6	206
6	212
6	216
6	217
6	226
6	236
6	244
6	246
6	249
6	251
6	254
6	266
6	268
6	271
