# Undirected graph (each unordered pair of nodes is saved once): data/synthetic/prefattach2.txt
# Nodes: 1000 Edges: 9945
# NodeId	NodeId
0	1
0	2
0	3
0	4
0	5
0	6
0	7
0	8
0	9
0	10
0	11
0	12
0	13
0	14
0	15
0	17
0	18
0	20
0	23
0	25
0	29
0	31
0	32
0	36
0	42
0	48
0	49
0	53
0	65
0	71
0	72
0	86
0	87
0	95
0	96
0	107
0	109
0	110
0	120
0	132
0	135
0	157
0	158
0	163
0	196
0	232
0	239
0	256
0	277
0	286
0	303
0	316
0	323
0	328
0	354
0	369
0	375
0	377
0	378
0	380
0	394
0	395
0	451
0	487
0	527
0	534
0	549
0	551
0	573
0	590
0	602
0	611
0	617
0	618
0	620
0	632
0	634
0	648
0	650
0	662
0	666
0	685
0	705
0	711
0	732
0	737
0	803
0	804
0	814
0	830
0	858
0	860
0	883
0	901
0	924
0	926
0	931
0	937
0	965
0	972
0	982
1	2
1	3
1	4
1	5
1	6
1	7
1	8
1	9
1	10
1	11
1	12
1	13
1	14
1	15
1	16
1	17
1	19
1	21
1	23
1	26
1	27
1	38
1	45
1	48
1	63
1	67
1	68
1	74
1	81
1	93
1	94
1	106
1	107
1	108
1	109
1	116
1	145
1	159
1	165
1	169
1	177
1	179
1	184
1	185
1	208
1	215
1	223
1	227
1	231
1	254
1	269
1	273
1	287
1	290
1	291
1	299
1	303
1	321
1	322
1	331
1	346
1	366
1	374
1	390
1	406
1	409
1	414
1	428
1	435
1	440
1	457
1	469
1	474
1	489
1	507
1	514
1	546
1	594
1	611
1	631
1	647
1	669
1	683
1	704
1	721
1	806
1	818
1	845
1	861
1	877
1	890
1	940
1	941
1	943
1	947
1	980
1	990
1	998
2	3
2	4
2	5
2	6
2	7
2	8
2	9
2	10
2	11
2	12
2	13
2	15
2	16
2	19
2	21
2	24
2	28
2	32
2	33
2	34
2	38
2	41
2	43
2	46
2	48
2	55
2	56
2	58
2	62
2	76
2	78
2	79
2	84
2	88
2	91
2	96
2	104
2	111
2	115
2	116
2	117
2	124
2	130
2	131
2	132
2	136
2	138
2	139
2	140
2	141
2	143
2	145
2	146
2	150
2	172
2	184
2	188
2	190
2	194
2	201
2	206
2	217
2	221
2	222
2	223
2	224
2	228
2	229
2	233
2	236
2	237
2	249
2	250
2	251
2	253
2	263
2	264
2	275
2	280
2	287
2	290
2	304
2	311
2	319
2	320
2	343
2	345
2	346
2	354
2	358
2	365
2	370
2	378
2	381
2	389
2	401
2	402
2	457
2	473
2	475
2	500
2	505
2	530
2	551
2	566
2	577
2	579
2	580
2	601
2	633
2	649
2	658
2	666
2	669
2	670
2	693
2	706
2	707
2	712
2	718
2	732
2	751
2	795
2	805
2	812
2	816
2	827
2	837
2	847
2	849
2	875
2	887
2	895
2	924
2	943
2	945
2	955
2	960
3	4
3	5
3	6
3	7
3	8
3	9
3	10
3	13
3	14
3	15
3	16
3	20
3	22
3	23
3	24
3	25
3	33
3	34
3	36
3	39
3	50
3	51
3	56
3	62
3	63
3	68
3	80
3	97
3	100
3	107
3	113
3	114
3	118
3	120
3	121
3	130
3	149
3	150
3	153
3	172
3	186
3	191
3	196
3	212
3	239
3	247
3	253
3	259
3	261
3	270
3	276
3	279
3	282
3	303
3	317
3	326
3	338
3	340
3	355
3	367
3	371
3	373
3	383
3	385
3	396
3	426
3	427
3	430
3	431
3	433
3	434
3	505
3	516
3	519
3	529
3	535
3	551
3	611
3	627
3	634
3	676
3	717
3	721
3	775
3	776
3	865
3	879
3	908
3	911
3	918
3	943
3	992
3	995
4	5
4	6
4	7
4	8
4	9
4	10
4	11
4	12
4	14
4	16
4	17
4	18
4	20
4	22
4	24
4	27
4	30
4	33
4	37
4	41
4	43
4	44
4	45
4	47
4	53
4	58
4	60
4	66
4	69
4	74
4	81
4	85
4	92
4	96
4	115
4	130
4	138
4	145
4	155
4	170
4	171
4	173
4	183
4	199
4	203
4	210
4	211
4	229
4	236
4	240
4	250
4	251
4	258
4	266
4	271
4	272
4	278
4	282
4	286
4	288
4	313
4	316
4	327
4	335
4	337
4	384
4	385
4	405
4	417
4	421
4	422
4	429
4	432
4	440
4	455
4	460
4	461
4	462
4	471
4	477
4	487
4	488
4	494
4	496
4	509
4	510
4	541
4	579
4	586
4	590
4	601
4	610
4	622
4	624
4	630
4	647
4	656
4	660
4	663
4	665
4	681
4	691
4	701
4	729
4	731
4	759
4	766
4	788
4	804
4	808
4	812
4	856
4	864
4	868
4	870
4	871
4	892
4	912
4	930
4	932
4	939
4	951
4	957
4	961
4	966
5	6
5	7
5	8
5	9
5	10
5	11
5	12
5	17
5	20
5	22
5	31
5	32
5	41
5	56
5	64
5	80
5	84
5	90
5	97
5	100
5	102
5	109
5	110
5	123
5	131
5	143
5	156
5	169
5	176
5	194
5	200
5	203
5	209
5	232
5	233
5	243
5	249
5	262
5	273
5	280
5	290
5	292
5	313
5	321
5	326
5	329
5	335
5	355
5	389
5	413
5	427
5	440
5	446
5	456
5	484
5	486
5	512
5	514
5	526
5	540
5	559
5	568
5	570
5	582
5	596
5	626
5	629
5	668
5	685
5	815
5	836
5	863
5	943
5	945
5	946
5	950
5	980
6	7
6	8
6	9
6	10
6	11
6	12
6	13
6	16
6	20
6	21
6	24
6	27
6	28
6	29
6	31
6	34
6	35
6	37
6	39
6	40
6	43
6	46
6	47
6	48
6	49
6	52
6	58
6	67
6	69
6	70
6	72
6	78
6	79
6	88
6	89
6	92
6	93
6	94
6	95
6	97
6	100
6	115
6	120
6	121
6	126
6	135
6	138
6	141
6	146
6	155
6	160
6	161
6	164
6	169
6	170
6	184
6	191
6	210
6	226
6	232
6	249
6	259
6	283
6	286
6	288
6	296
6	300
6	306
6	313
6	314
6	323
6	325
6	328
6	340
6	349
6	353
6	354
6	364
6	365
6	379
6	396
6	399
6	403
6	445
6	462
6	469
6	495
6	514
6	533
6	540
6	548
6	557
6	561
6	566
6	569
6	571
6	585
6	602
6	606
6	636
6	644
6	672
6	687
6	709
6	722
6	724
6	725
6	729
6	736
6	749
6	751
6	752
6	773
6	775
6	787
6	797
6	805
6	809
6	810
6	811
6	850
6	854
6	871
6	898
6	915
6	916
6	917
6	938
6	942
6	947
6	948
6	963
6	968
6	998
7	8
7	9
7	10
7	11
7	13
7	14
7	16
7	18
7	19
7	21
7	24
7	25
7	27
7	28
7	30
7	32
7	39
7	40
7	42
7	46
7	48
7	49
7	50
7	52
7	53
7	54
7	56
7	61
7	62
7	63
7	70
7	81
7	85
7	98
7	104
7	106
7	110
7	111
7	113
7	116
7	124
7	125
7	138
7	144
7	165
7	171
7	180
7	189
7	197
7	202
7	205
7	219
7	225
7	230
7	241
7	245
7	256
7	267
7	269
7	272
7	274
7	278
7	280
7	281
7	283
7	302
7	305
7	321
7	332
7	345
7	349
7	355
7	369
7	375
7	382
7	387
7	392
7	403
7	405
7	408
7	427
7	477
7	502
7	523
7	534
7	573
7	575
7	587
7	612
7	623
7	639
7	671
7	680
