# Undirected graph (each unordered pair of nodes is saved once): data/synthetic/prefattach_small2.txt
# Nodes: 100 Edges: 945
# NodeId	NodeId
0	1
0	2
0	3
0	4
0	5
0	6
0	7
0	8
0	9
0	10
0	11
0	13
0	14
0	15
0	16
0	21
0	22
0	23
0	25
0	26
0	28
0	32
0	33
0	34
0	36
0	37
0	38
0	39
0	43
0	46
0	48
0	49
0	51
0	53
0	54
0	58
0	69
0	71
0	74
0	76
0	77
0	81
0	86
0	89
0	94
1	2
1	3
1	4
1	5
1	6
1	7
1	8
1	9
1	10
1	11
1	12
1	13
1	14
1	19
1	20
1	21
1	25
1	27
1	28
1	29
1	30
1	31
1	32
1	33
1	34
1	38
1	40
1	42
1	48
1	51
1	52
1	53
1	56
1	61
1	62
1	63
1	66
1	67
1	75
1	86
1	90
1	93
1	94
1	96
1	99
2	3
2	4
2	5
2	6
2	7
2	8
2	9
2	10
2	11
2	12
2	13
2	14
2	15
2	16
2	23
2	30
2	35
2	38
2	53
2	58
2	59
2	65
2	67
2	89
2	90
2	94
3	4
3	5
3	6
3	7
3	8
3	9
3	10
3	11
3	12
3	16
3	17
3	18
3	20
3	26
3	30
3	31
3	33
3	36
3	38
3	39
3	40
3	42
3	48
3	50
3	55
3	64
3	67
3	70
3	78
3	83
3	84
3	91
3	96
3	99
4	5
4	6
4	7
4	8
4	9
4	10
4	11
4	12
4	13
4	15
4	16
4	18
4	20
4	21
4	33
4	49
4	53
4	54
4	60
4	73
4	78
4	81
4	86
4	91
4	93
4	97
4	99
5	6
5	7
5	8
5	9
5	10
5	12
5	13
5	14
5	15
5	17
5	18
5	22
5	24
5	25
5	28
5	31
5	32
5	37
5	42
5	57
5	59
5	71
5	73
5	79
5	81
5	82
5	88
5	92
5	98
6	7
6	8
6	9
6	10
6	11
6	12
6	13
6	14
6	15
6	16
6	17
6	19
6	21
6	24
6	25
6	27
6	28
6	30
6	31
6	32
6	34
6	45
6	46
6	48
6	50
6	51
6	55
6	64
6	69
6	76
6	78
6	87
6	92
6	93
7	8
7	9
7	10
7	11
7	12
7	13
7	15
7	16
7	17
7	19
7	20
7	22
7	24
7	25
7	28
7	29
7	33
7	34
7	35
7	36
7	39
7	40
7	43
7	44
7	46
7	49
7	51
7	53
7	55
7	58
7	59
7	62
7	65
7	67
7	75
7	76
7	80
7	82
7	84
7	89
7	90
7	94
7	98
7	99
8	9
8	10
8	11
8	14
8	17
8	18
8	22
8	24
8	26
8	27
8	29
8	32
8	33
8	36
8	41
8	42
8	44
8	52
8	68
8	71
8	81
8	82
9	10
9	11
9	12
9	13
9	15
9	17
9	18
9	19
9	20
9	21
9	22
9	23
9	24
9	25
9	26
9	27
9	29
9	34
9	35
9	37
9	39
9	42
9	46
9	47
9	48
9	49
9	50
9	53
9	54
9	57
9	58
9	61
9	63
9	64
9	65
9	66
9	71
9	79
9	84
9	89
9	91
9	96
9	97
9	98
10	11
10	12
10	13
10	14
10	17
10	18
10	19
10	20
10	21
10	23
10	24
10	27
10	28
10	30
10	35
10	39
10	45
10	48
10	49
10	50
10	56
10	59
10	60
10	61
10	66
10	68
10	70
10	80
10	84
10	87
10	88
11	12
11	14
11	15
11	16
11	19
11	20
11	22
11	25
11	27
11	31
11	33
11	35
11	40
11	45
11	47
11	51
11	63
11	68
11	69
11	73
11	78
11	81
11	83
11	84
11	86
11	87
11	90
11	91
11	96
12	13
12	14
12	15
12	16
12	17
12	22
12	23
12	24
12	25
12	32
12	34
12	36
12	37
12	38
12	42
12	56
12	61
12	65
12	72
12	78
12	80
12	96
13	14
13	15
13	16
13	17
13	18
13	21
13	27
13	30
13	31
13	38
13	40
13	45
13	54
13	60
13	63
13	66
13	69
13	72
13	82
13	83
13	86
13	93
14	16
14	17
14	18
14	20
14	23
14	24
14	29
14	35
14	37
14	39
14	40
14	41
14	52
14	55
14	58
14	66
14	74
14	81
14	95
14	97
15	18
15	19
15	20
15	23
15	24
15	25
15	27
15	28
15	30
15	31
15	32
15	33
15	36
15	44
15	53
15	54
15	62
15	63
15	69
15	72
15	73
15	74
15	85
15	92
16	18
16	19
16	20
16	23
16	28
16	30
16	31
16	34
16	36
16	41
16	42
16	43
16	45
16	47
16	51
16	54
16	56
16	58
16	62
16	66
16	80
16	83
16	85
17	19
17	22
17	26
17	37
17	41
17	47
17	48
17	52
17	55
17	60
17	64
17	68
17	75
17	77
17	82
17	89
17	91
18	19
18	21
18	22
18	23
18	26
18	28
18	29
18	38
18	43
18	47
18	48
18	50
18	51
18	54
18	57
18	58
18	63
18	67
18	75
18	76
18	83
19	21
19	26
19	29
19	34
19	37
19	38
19	41
19	43
19	46
19	49
19	50
19	55
19	59
19	61
19	72
19	74
19	87
19	97
20	21
20	22
20	23
20	26
20	28
20	29
20	32
20	39
20	40
20	41
20	43
20	46
20	47
20	52
20	53
20	56
20	58
20	67
20	69
20	80
20	81
20	84
20	85
20	88
20	99
21	26
21	27
21	39
21	41
21	45
21	49
21	52
21	53
21	57
21	63
21	64
21	67
21	70
21	77
21	82
21	85
21	87
21	97
22	24
22	27
22	64
22	78
22	91
22	94
23	30
23	38
23	44
23	50
23	60
23	74
23	76
23	84
23	87
24	25
24	30
24	31
24	33
24	36
24	46
24	57
24	62
24	91
24	93
25	26
25	29
25	33
25	34
25	35
25	36
25	37
25	41
25	45
25	46
25	47
25	50
25	60
25	62
25	67
25	68
25	69
25	77
25	88
25	92
25	94
25	95
26	29
26	38
26	43
26	44
26	49
26	55
26	56
26	59
26	93
26	99
27	70
27	76
27	82
28	34
28	35
28	37
28	40
28	42
28	46
28	49
28	75
28	83
28	85
28	88
29	40
29	50
29	54
29	55
29	59
29	66
29	72
29	73
29	79
29	83
29	87
29	91
29	99
30	31
30	32
30	35
30	41
30	43
30	44
30	51
30	62
30	63
30	71
30	80
30	82
30	84
30	96
31	32
31	39
31	43
31	52
31	56
31	57
31	77
31	79
31	83
31	90
32	39
32	41
32	45
32	47
32	49
32	51
32	63
32	70
32	73
32	74
32	78
33	35
33	36
33	54
33	55
33	60
33	67
33	68
33	77
33	85
33	86
34	42
34	48
35	44
35	92
35	99
36	37
36	44
36	45
36	59
36	62
36	65
36	88
37	40
37	42
37	44
37	50
37	53
37	66
37	84
38	55
38	57
38	60
38	72
38	73
38	75
38	76
38	93
38	94
39	44
39	47
39	48
39	60
39	64
39	65
39	70
39	79
39	92
39	98
40	46
40	47
40	56
40	64
40	66
40	70
41	43
41	45
41	61
41	65
41	69
41	71
41	86
41	91
41	99
42	52
42	57
42	63
42	79
42	80
42	86
42	88
42	92
42	97
43	51
43	71
44	61
44	73
44	95
45	75
45	89
46	52
46	67
46	68
46	80
46	81
46	89
46	95
46	96
47	52
47	56
47	75
47	79
48	57
48	58
48	61
48	73
48	74
48	76
49	56
49	65
49	69
49	78
49	97
50	71
50	76
50	90
51	62
51	71
51	90
51	95
52	57
52	74
52	75
52	79
52	88
52	91
53	54
53	64
53	69
53	72
53	98
