# Undirected graph (each unordered pair of nodes is saved once): data/synthetic/gnm1.txt
# Nodes: 1000 Edges: 10000
# NodeId	NodeId
0	75
0	84
0	147
0	148
0	171
0	207
0	213
0	236
0	366
0	431
0	494
0	533
0	582
0	588
0	615
0	635
0	712
0	826
0	891
0	965
1	35
1	134
1	154
1	157
1	217
1	298
1	299
1	315
1	333
1	356
1	427
1	444
1	482
1	485
1	568
1	637
1	726
1	730
1	773
1	797
1	798
1	802
1	833
1	865
1	870
1	954
1	991
2	57
2	260
2	272
2	384
2	403
2	434
2	472
2	574
2	612
2	744
2	746
2	760
2	847
2	866
2	870
3	36
3	201
3	277
3	334
3	352
3	407
3	478
3	503
3	524
3	534
3	537
3	581
3	626
3	645
3	668
3	704
3	772
3	773
3	800
3	907
3	924
3	955
4	82
4	119
4	173
4	176
4	318
4	366
4	500
4	506
4	507
4	541
4	663
4	754
4	760
4	780
4	784
4	823
4	963
4	990
5	114
5	121
5	128
5	177
5	198
5	223
5	316
5	388
5	578
5	603
5	773
5	822
5	868
5	943
5	989
6	79
6	225
6	239
6	251
6	286
6	326
6	450
6	598
6	632
6	633
6	663
6	686
6	713
6	746
6	776
6	810
7	22
7	86
7	148
7	214
7	229
7	243
7	269
7	299
7	357
7	375
7	444
7	533
7	601
7	628
7	759
7	900
7	935
7	955
8	72
8	192
8	250
8	422
8	573
8	659
8	684
8	721
8	750
8	755
8	776
8	923
9	14
9	41
9	49
9	70
9	171
9	207
9	651
9	796
9	860
9	875
9	959
9	994
10	36
10	59
10	68
10	72
10	118
10	151
10	172
10	197
10	255
10	290
10	302
10	303
10	335
10	403
10	407
10	418
10	424
10	454
10	663
10	775
10	817
10	857
11	60
11	66
11	79
11	82
11	92
11	171
11	294
11	322
11	380
11	382
11	384
11	386
11	402
11	502
11	548
11	557
11	615
11	703
11	704
11	743
11	907
11	992
12	14
12	36
12	188
12	223
12	226
12	269
12	303
12	404
12	408
12	464
12	499
12	519
12	619
12	630
12	634
12	754
12	826
12	838
12	850
12	868
12	962
12	966
13	31
13	135
13	145
13	442
13	509
13	664
13	683
13	685
13	811
13	821
13	838
13	841
13	844
13	852
13	875
13	980
13	995
14	33
14	38
14	97
14	124
14	135
14	164
14	170
14	196
14	210
14	337
14	349
14	403
14	434
14	521
14	533
14	587
14	653
14	683
14	715
14	848
14	859
15	125
15	152
15	238
15	289
15	292
15	320
15	332
15	338
15	343
15	363
15	380
15	445
15	448
15	472
15	552
15	652
15	721
15	774
15	775
15	857
16	33
16	122
16	142
16	169
16	231
16	232
16	251
16	272
16	274
16	368
16	496
16	501
16	515
16	518
16	638
16	698
16	741
16	818
16	830
16	953
17	44
17	153
17	357
17	429
17	473
17	503
17	515
17	526
17	608
17	641
17	652
17	690
17	816
17	821
17	867
17	874
17	877
17	992
17	993
18	27
18	63
18	85
18	114
18	256
18	261
18	294
18	305
18	376
18	398
18	406
18	423
18	446
18	513
18	560
18	683
18	690
18	739
18	753
18	774
18	849
18	862
18	964
18	970
19	50
19	71
19	104
19	125
19	140
19	184
19	261
19	321
19	322
19	396
19	455
19	469
19	674
19	727
19	812
19	924
20	30
20	70
20	141
20	154
20	159
20	196
20	200
20	204
20	224
20	276
20	314
20	387
20	401
20	406
20	511
20	561
20	583
20	645
20	658
20	682
20	755
20	780
20	800
20	825
20	827
20	829
20	831
20	974
21	83
21	93
21	102
21	177
21	183
21	196
21	227
21	270
21	407
21	431
21	435
21	545
21	554
21	629
21	646
21	726
21	770
21	840
21	922
21	928
21	978
22	63
22	75
22	176
22	243
22	271
22	338
22	370
22	400
22	663
22	684
22	710
22	773
22	785
22	879
22	935
23	28
23	29
23	104
23	201
23	222
23	256
23	289
23	296
23	308
23	323
23	324
23	332
23	410
23	493
23	583
23	624
23	752
23	807
23	811
23	866
23	903
23	993
24	44
24	57
24	74
24	128
24	167
24	211
24	259
24	275
24	337
24	362
24	400
24	451
24	576
24	579
24	589
24	682
24	703
24	730
24	835
24	865
24	866
25	108
25	126
25	148
25	178
25	228
25	353
25	361
25	398
25	434
25	485
25	512
25	567
25	637
25	653
25	726
25	772
25	889
25	906
25	939
26	41
26	50
26	164
26	336
26	366
26	677
26	736
26	744
26	829
26	888
26	901
26	914
27	105
27	297
27	309
27	434
27	440
27	484
27	526
27	576
27	593
27	607
27	621
27	625
27	704
27	708
27	710
27	787
27	946
27	991
28	40
28	73
28	110
28	118
28	162
28	189
28	222
28	297
28	316
28	375
28	397
28	419
28	534
28	570
28	600
28	681
28	684
28	692
28	708
28	740
28	754
28	764
28	823
28	844
28	857
28	935
28	941
29	53
29	169
29	218
29	299
29	342
29	354
29	441
29	540
29	546
29	608
29	619
29	677
29	704
29	875
29	910
29	945
29	994
30	265
30	278
30	282
30	313
30	357
30	358
30	391
30	396
30	513
30	570
30	608
30	627
30	650
30	676
30	682
30	685
30	725
30	841
30	850
30	932
30	939
30	945
31	33
31	38
31	84
31	86
31	132
31	182
31	185
31	206
31	245
31	269
31	287
31	349
31	353
31	382
31	397
31	415
31	463
31	548
31	622
31	657
31	670
31	743
31	744
31	834
31	844
31	865
31	892
32	82
32	96
32	111
32	147
32	151
32	221
32	266
32	353
32	427
32	511
32	607
32	617
32	675
32	734
32	747
32	768
32	870
32	999
33	358
33	384
33	467
33	476
33	503
33	536
33	540
33	585
33	613
33	628
33	634
33	656
33	669
33	770
33	774
33	777
33	781
33	970
34	65
34	182
34	199
34	287
34	362
34	417
34	449
34	471
34	507
34	554
34	627
34	654
34	655
34	717
34	726
34	774
34	786
34	824
34	924
34	970
34	998
35	45
35	79
35	199
35	226
35	230
35	251
35	280
35	329
35	386
35	427
35	461
35	529
35	556
35	565
35	609
35	668
35	707
35	849
36	48
36	116
36	217
36	239
36	273
36	336
36	392
36	448
36	526
36	529
36	642
36	958
36	990
37	132
37	191
37	223
37	240
37	242
37	245
37	411
37	533
37	767
37	882
37	928
37	929
37	965
37	992
38	50
38	66
38	79
38	130
38	156
38	258
38	259
38	284
38	365
38	443
38	467
