# Undirected graph (each unordered pair of nodes is saved once): data/synthetic/powerlaw1.txt
# Nodes: 1000 Edges: 1437
# NodeId	NodeId
0	1
0	2
0	4
0	5
0	7
0	8
0	9
0	11
0	13
0	14
0	15
0	17
0	18
0	22
0	23
0	25
0	27
0	28
0	29
0	32
0	33
0	37
0	38
0	39
0	42
0	44
0	47
0	50
0	59
0	63
0	64
0	65
0	67
0	68
0	70
0	75
0	77
0	94
0	95
0	96
0	99
0	102
0	103
0	106
0	116
0	122
0	128
0	130
0	133
0	138
0	140
0	150
0	152
0	155
0	161
0	163
0	168
0	172
0	176
0	180
0	189
0	192
0	195
0	206
0	207
0	208
0	213
0	214
0	218
0	221
0	225
0	230
0	231
0	234
0	236
0	238
0	249
0	269
0	284
0	288
0	298
0	308
0	311
0	315
0	332
0	351
0	354
0	369
0	372
0	394
0	415
0	417
0	422
0	439
0	463
0	481
0	490
0	491
0	496
0	504
0	533
0	570
0	586
0	604
0	634
0	700
0	747
0	760
0	777
0	824
0	834
0	838
1	2
1	3
1	5
1	6
1	7
1	8
1	9
1	11
1	12
1	14
1	15
1	18
1	19
1	22
1	23
1	24
1	26
1	29
1	31
1	34
1	35
1	37
1	38
1	39
1	40
1	43
1	44
1	46
1	47
1	48
1	56
1	58
1	60
1	62
1	66
1	68
1	71
1	72
1	74
1	81
1	83
1	87
1	88
1	90
1	91
1	95
1	102
1	103
1	108
1	117
1	125
1	129
1	139
1	142
1	148
1	149
1	150
1	151
1	158
1	161
1	170
1	177
1	178
1	180
1	181
1	186
1	196
1	222
1	223
1	231
1	234
1	235
1	237
1	239
1	246
1	255
1	267
1	271
1	282
1	292
1	298
1	299
1	326
1	327
1	348
1	361
1	378
1	380
1	383
1	389
1	423
1	426
1	442
1	447
1	460
1	467
1	469
1	494
1	513
1	577
1	638
1	721
1	795
1	804
1	895
2	3
2	4
2	6
2	7
2	8
2	9
2	10
2	11
2	12
2	17
2	20
2	21
2	24
2	30
2	35
2	41
2	42
2	43
2	61
2	62
2	65
2	68
2	75
2	85
2	88
2	93
2	95
2	100
2	107
2	109
2	112
2	117
2	124
2	128
2	134
2	139
2	142
2	147
2	149
2	153
2	160
2	162
2	168
2	185
2	194
2	197
2	198
2	217
2	233
2	269
2	300
2	332
2	337
2	345
2	358
2	360
2	383
2	385
2	390
2	391
2	394
2	397
2	423
2	459
2	473
2	476
2	480
2	492
2	494
2	615
2	644
2	778
2	799
3	4
3	5
3	6
3	8
3	11
3	12
3	14
3	17
3	18
3	25
3	26
3	28
3	33
3	43
3	50
3	54
3	59
3	70
3	72
3	78
3	85
3	87
3	91
3	93
3	98
3	104
3	115
3	118
3	125
3	126
3	150
3	161
3	184
3	186
3	193
3	200
3	227
3	253
3	266
3	280
3	281
3	287
3	291
3	294
3	334
3	342
3	379
3	395
3	437
3	531
3	550
3	640
3	650
3	805
3	829
4	6
4	8
4	9
4	11
4	12
4	16
4	18
4	19
4	20
4	21
4	25
4	29
4	39
4	41
4	42
4	43
4	53
4	71
4	108
4	120
4	124
4	145
4	150
4	155
4	166
4	168
4	171
4	173
4	174
4	175
4	184
4	211
4	237
4	241
4	248
4	257
4	267
4	270
4	286
4	474
4	479
4	492
4	538
4	737
4	935
4	976
5	6
5	8
5	10
5	11
5	15
5	22
5	23
5	25
5	35
5	36
5	40
5	41
5	44
5	45
5	47
5	54
5	58
5	64
5	70
5	100
5	102
5	104
5	121
5	126
5	128
5	134
5	143
5	146
5	156
5	172
5	225
5	226
5	247
5	274
5	288
5	344
5	350
5	353
5	359
5	393
5	405
5	429
5	445
5	495
5	522
5	594
6	7
6	8
6	12
6	13
6	18
6	19
6	23
6	33
6	34
6	36
6	38
6	46
6	50
6	52
6	55
6	59
6	64
6	65
6	74
6	75
6	94
6	99
6	103
6	112
6	154
6	160
6	239
6	334
6	458
6	460
6	526
6	573
6	740
7	11
7	20
7	29
7	32
7	35
7	38
7	47
7	51
7	56
7	68
7	74
7	85
7	137
7	167
7	214
7	216
7	238
7	247
7	251
7	260
7	284
7	328
7	384
7	520
7	544
7	675
7	884
8	9
8	10
8	13
8	57
8	77
8	79
8	93
8	101
8	115
8	163
8	205
8	219
8	280
8	359
8	407
8	443
8	452
8	474
8	610
8	618
9	10
9	11
9	13
9	18
9	27
9	31
9	35
9	60
9	104
9	110
9	169
9	188
9	191
9	289
9	338
9	396
9	647
9	726
9	852
9	956
10	12
10	16
10	24
10	25
10	42
10	43
10	59
10	65
10	72
10	136
10	216
10	400
10	410
10	413
10	444
10	448
10	472
10	701
10	735
10	904
11	42
11	46
11	53
11	63
11	77
11	84
11	106
11	148
11	154
11	157
11	183
11	319
11	324
11	386
11	563
11	867
12	30
12	36
12	56
12	83
12	84
12	131
12	245
12	254
12	412
12	452
12	484
12	611
12	626
12	680
12	762
12	968
13	25
13	30
13	46
13	102
13	119
13	120
13	142
13	325
13	362
13	477
13	583
13	788
13	949
13	980
14	18
14	19
14	21
14	38
14	48
14	49
14	52
14	95
14	98
14	244
14	254
14	278
14	425
14	507
15	25
15	39
15	82
15	101
15	162
15	243
15	248
15	271
15	296
15	444
15	542
15	651
16	31
16	32
16	49
16	126
16	159
16	203
16	259
16	316
16	327
16	446
16	744
16	864
16	917
17	19
17	20
17	89
17	151
17	196
17	238
17	250
17	265
17	411
17	741
17	954
18	34
18	51
18	208
18	707
18	752
18	916
19	41
19	58
19	89
19	369
19	488
19	947
19	993
19	996
20	101
20	106
20	116
20	135
20	157
20	441
20	517
20	526
20	715
21	56
21	67
21	80
21	103
21	176
21	186
21	341
21	418
21	458
21	632
22	31
22	46
22	71
22	178
22	182
22	230
22	398
22	399
22	710
23	28
23	50
23	55
23	79
23	348
23	485
23	719
23	781
24	44
24	115
24	164
24	200
24	264
24	434
24	445
24	860
25	66
25	118
25	204
25	303
26	33
26	42
26	50
26	266
26	376
26	483
26	625
26	783
27	96
27	109
27	122
27	312
27	314
27	547
27	725
27	944
28	30
28	110
28	129
28	279
28	316
28	430
28	643
29	66
29	159
29	264
29	375
29	509
29	524
30	32
30	37
30	131
30	202
30	204
30	417
31	69
31	132
31	461
31	566
31	898
31	967
32	61
32	76
32	106
32	249
32	825
33	53
33	69
33	81
33	202
33	435
34	119
34	222
34	574
34	599
34	684
34	689
35	531
35	693
35	720
35	901
36	47
36	64
36	79
36	253
36	467
36	900
37	57
37	244
37	256
37	482
37	745
37	801
38	156
38	236
38	466
38	612
39	141
39	252
39	568
39	932
40	207
40	344
40	541
40	855
40	909
40	926
41	44
41	73
41	173
41	840
42	510
42	629
43	179
43	473
43	764
44	51
44	206
44	355
45	76
45	141
45	297
45	465
45	763
45	772
46	103
46	384
47	263
47	797
48	153
48	323
48	357
48	545
48	868
49	231
49	336
49	352
49	449
49	896
50	166
50	791
51	143
51	147
51	157
51	835
52	67
52	378
52	767
52	833
52	836
53	67
53	80
53	193
53	648
54	61
54	322
54	475
54	580
54	994
55	188
55	248
55	379
55	419
55	534
