# Undirected graph (each unordered pair of nodes is saved once): data/synthetic/gnm0.txt
# Nodes: 1000 Edges: 10000
# NodeId	NodeId
0	16
0	28
0	90
0	113
0	118
0	144
0	146
0	156
0	197
0	198
0	244
0	249
0	331
0	408
0	464
0	516
0	527
0	558
0	580
0	622
0	639
0	715
0	728
0	738
0	770
0	836
0	862
0	891
0	910
1	22
1	56
1	136
1	146
1	261
1	359
1	363
1	364
1	395
1	416
1	473
1	524
1	526
1	554
1	567
1	587
1	636
1	637
1	669
1	698
1	789
1	835
1	877
1	884
1	889
1	897
1	962
2	90
2	102
2	114
2	217
2	276
2	285
2	297
2	350
2	396
2	404
2	415
2	422
2	515
2	654
2	745
2	750
2	804
2	805
2	852
2	916
2	922
2	986
3	17
3	91
3	98
3	105
3	107
3	195
3	198
3	228
3	250
3	255
3	303
3	381
3	382
3	531
3	564
3	612
3	650
3	652
3	656
3	694
3	759
3	794
4	5
4	107
4	192
4	223
4	339
4	382
4	405
4	410
4	432
4	567
4	684
4	698
4	720
4	723
4	756
4	767
4	813
4	825
4	853
4	937
5	13
5	90
5	111
5	230
5	244
5	363
5	379
5	421
5	462
5	478
5	567
5	573
5	589
5	615
5	630
5	770
5	964
6	11
6	16
6	126
6	128
6	163
6	187
6	260
6	284
6	303
6	318
6	325
6	334
6	422
6	556
6	614
6	745
6	754
6	834
6	855
6	875
6	971
7	71
7	173
7	238
7	270
7	308
7	360
7	445
7	490
7	492
7	502
7	520
7	527
7	529
7	537
7	616
7	684
7	767
7	824
8	19
8	58
8	161
8	203
8	232
8	343
8	352
8	398
8	461
8	523
8	584
8	629
8	637
8	670
8	705
8	829
8	854
8	860
8	861
8	867
8	873
8	964
9	56
9	117
9	195
9	223
9	231
9	343
9	349
9	400
9	522
9	564
9	575
9	678
9	686
9	723
9	820
9	825
9	990
9	992
10	88
10	159
10	166
10	251
10	254
10	268
10	308
10	321
10	531
10	565
10	582
10	613
10	807
10	815
10	844
10	869
10	977
11	46
11	50
11	56
11	58
11	136
11	174
11	250
11	282
11	295
11	305
11	333
11	405
11	433
11	474
11	493
11	519
11	592
11	603
11	635
11	640
11	660
11	681
11	726
11	735
11	750
11	759
11	782
11	892
11	957
12	104
12	110
12	173
12	222
12	253
12	280
12	415
12	451
12	607
12	636
12	668
12	684
12	711
12	751
12	752
12	815
12	895
12	900
12	909
12	943
12	976
13	65
13	81
13	193
13	201
13	214
13	224
13	231
13	247
13	315
13	375
13	386
13	426
13	459
13	482
13	538
13	587
13	624
13	711
13	745
13	844
13	849
13	856
13	869
13	932
13	993
14	34
14	39
14	55
14	125
14	149
14	200
14	382
14	708
14	793
14	838
14	880
14	922
14	986
15	74
15	160
15	276
15	308
15	372
15	428
15	429
15	438
15	503
15	533
15	534
15	549
15	567
15	569
15	577
15	687
15	725
15	731
15	860
15	862
15	896
15	913
15	916
15	921
15	927
15	982
16	89
16	206
16	353
16	391
16	400
16	528
16	610
16	694
16	744
16	837
16	899
16	924
16	999
17	78
17	193
17	218
17	267
17	381
17	387
17	411
17	430
17	576
17	604
17	671
17	688
17	748
17	864
17	910
17	999
18	25
18	29
18	55
18	84
18	97
18	137
18	176
18	253
18	296
18	365
18	381
18	418
18	426
18	457
18	473
18	591
18	612
18	626
18	684
18	705
18	851
18	885
19	59
19	148
19	220
19	235
19	258
19	298
19	530
19	546
19	619
19	668
19	698
19	728
19	786
19	889
19	894
19	910
19	975
20	28
20	162
20	163
20	267
20	307
20	489
20	559
20	615
20	639
20	775
20	881
20	923
20	924
20	955
20	994
21	122
21	177
21	196
21	235
21	261
21	294
21	349
21	461
21	483
21	617
21	655
21	689
21	774
21	792
21	834
21	891
21	926
21	961
21	962
22	49
22	138
22	168
22	172
22	213
22	219
22	250
22	252
22	305
