# Undirected graph (each unordered pair of nodes is saved once): data/synthetic/prefattach_small0.txt
# Nodes: 100 Edges: 945
# NodeId	NodeId
0	1
0	2
0	3
0	4
0	5
0	6
0	7
0	8
0	9
0	10
0	11
0	13
0	14
0	15
0	17
0	18
0	20
0	21
0	22
0	23
0	24
0	25
0	26
0	28
0	32
0	33
0	34
0	36
0	37
0	38
0	43
0	44
0	47
0	51
0	53
0	55
0	56
0	57
0	58
0	63
0	64
0	68
0	71
0	75
0	76
0	78
0	81
0	82
0	87
0	89
0	95
1	2
1	3
1	4
1	5
1	6
1	7
1	8
1	9
1	10
1	11
1	12
1	13
1	15
1	16
1	18
1	21
1	25
1	30
1	31
1	32
1	34
1	36
1	43
1	46
1	48
1	55
1	64
1	67
1	72
1	78
1	79
1	89
1	97
1	98
2	3
2	4
2	5
2	6
2	7
2	8
2	9
2	10
2	11
2	12
2	15
2	19
2	22
2	30
2	44
2	51
2	54
2	58
2	61
2	72
2	73
2	82
3	4
3	5
3	6
3	7
3	8
3	9
3	10
3	11
3	12
3	13
3	14
3	15
3	16
3	17
3	20
3	23
3	24
3	26
3	27
3	31
3	32
3	34
3	37
3	38
3	42
3	48
3	50
3	59
3	62
3	63
3	65
3	69
3	76
3	79
3	82
3	83
3	84
3	85
3	86
3	87
3	95
4	5
4	6
4	7
4	8
4	9
4	10
4	11
4	12
4	13
4	14
4	15
4	18
4	19
4	20
4	23
4	26
4	27
4	32
4	33
4	36
4	41
4	42
4	43
4	44
4	47
4	48
4	51
4	53
4	55
4	68
4	69
4	81
4	87
4	90
4	92
4	98
5	6
5	7
5	8
5	9
5	10
5	11
5	12
5	13
5	16
5	18
5	19
5	21
5	22
5	24
5	25
5	28
5	29
5	30
5	31
5	34
5	36
5	40
5	44
5	45
5	48
5	54
5	56
5	60
5	61
5	66
5	69
5	77
5	83
5	84
5	88
5	90
5	94
5	95
6	7
6	8
6	9
6	10
6	11
6	12
6	13
6	14
6	15
6	16
6	17
6	18
6	19
6	20
6	21
6	22
6	23
6	24
6	25
6	27
6	30
6	31
6	32
6	36
6	37
6	38
6	40
6	43
6	45
6	46
6	47
6	49
6	55
6	62
6	63
6	67
6	68
6	70
6	71
6	72
6	77
6	85
6	87
6	93
6	94
6	97
7	8
7	9
7	10
7	11
7	12
7	13
7	14
7	16
7	20
7	24
7	26
7	27
7	30
7	31
7	32
7	35
7	36
7	39
7	40
7	41
7	42
7	43
7	46
7	47
7	52
7	55
7	59
7	66
7	68
7	71
7	74
7	75
7	76
7	90
7	97
8	9
8	10
8	11
8	12
8	14
8	15
8	16
8	17
8	28
8	29
8	37
8	39
8	40
8	45
8	46
8	54
8	56
8	57
8	68
8	71
8	79
8	91
9	10
9	13
9	14
9	15
9	16
9	19
9	21
9	22
9	23
9	24
9	26
9	27
9	30
9	35
9	40
9	43
9	50
9	51
9	56
9	60
9	61
9	62
9	63
9	65
9	73
9	84
9	89
9	90
9	95
10	11
10	12
10	13
10	14
10	15
10	16
10	18
10	20
10	22
10	23
10	24
10	25
10	27
10	29
10	31
10	36
10	38
10	39
10	40
10	41
10	42
10	44
10	45
10	52
10	53
10	54
10	56
10	64
10	70
10	72
10	73
10	78
10	84
10	92
11	12
11	14
11	16
11	17
11	18
11	19
11	20
11	21
11	22
11	25
11	27
11	29
11	34
11	35
11	36
11	44
11	46
11	49
11	50
11	54
11	59
11	61
11	63
11	65
11	66
11	72
11	73
11	74
11	77
11	79
11	80
11	81
11	83
11	88
11	95
12	13
12	16
12	17
12	19
12	23
12	24
12	28
12	29
12	31
12	33
12	35
12	37
12	40
12	42
12	47
12	49
12	51
12	52
12	53
12	55
12	65
12	66
12	70
12	72
12	82
12	85
12	97
12	98
13	14
13	17
13	18
13	19
13	21
13	23
13	26
13	28
13	35
13	42
13	44
13	54
13	59
13	61
13	64
13	65
13	66
13	69
13	72
13	74
13	78
13	86
13	88
13	89
13	91
13	97
14	15
14	17
14	20
14	21
14	22
14	25
14	29
14	30
14	31
14	37
14	38
14	39
14	41
14	42
14	51
14	53
14	57
14	60
14	61
14	64
14	67
14	68
14	72
14	74
14	80
14	86
14	87
14	89
14	90
14	95
15	17
15	18
15	19
15	20
15	26
15	27
15	46
15	51
15	52
15	56
15	58
15	59
15	67
15	74
15	77
15	79
15	81
15	85
15	96
16	17
16	18
16	21
16	26
16	28
16	32
16	34
16	35
16	37
16	39
16	40
16	42
16	43
16	45
16	46
16	48
16	57
16	69
16	78
16	80
16	81
16	84
16	91
16	92
16	99
17	19
17	22
17	23
17	24
17	32
17	34
17	56
17	58
17	70
17	74
17	77
17	80
17	84
17	88
18	25
18	28
18	29
18	31
18	32
18	33
18	35
18	38
18	41
18	52
18	71
18	89
18	98
19	20
19	21
19	22
19	23
19	25
19	26
19	28
19	31
19	39
19	43
19	45
19	46
19	48
19	51
19	52
19	55
19	60
19	61
19	64
19	70
19	82
19	86
19	87
19	98
20	25
20	32
20	50
20	63
20	67
20	74
21	29
21	30
21	33
21	35
21	39
21	53
21	54
21	56
21	76
21	79
21	80
21	91
21	92
21	94
21	96
21	99
22	24
22	27
22	28
22	34
22	38
22	42
22	45
22	47
22	49
22	50
22	52
22	57
22	62
22	63
22	68
22	69
22	74
22	78
22	82
22	86
22	87
22	96
22	99
23	27
23	29
23	33
23	36
23	58
23	93
24	26
24	35
24	38
24	44
24	46
24	47
24	49
24	54
24	57
24	60
24	77
24	79
24	93
24	96
24	99
25	33
25	34
25	35
25	51
25	58
25	59
25	69
25	70
25	73
25	83
26	28
26	29
26	30
26	34
26	39
26	41
26	48
26	58
26	71
26	72
26	81
26	92
27	38
27	45
27	62
27	74
27	79
27	85
27	87
27	95
28	30
28	33
28	37
28	65
28	70
28	71
28	78
28	82
28	96
29	33
29	67
29	76
30	33
30	45
30	47
30	55
30	60
30	69
30	89
30	98
31	40
31	41
31	50
31	52
31	57
31	66
31	73
31	82
31	94
31	96
32	39
32	48
32	49
32	97
33	37
33	41
33	44
33	47
33	49
33	54
33	55
33	76
33	79
33	80
33	81
33	83
33	85
33	92
33	94
34	36
34	43
34	60
34	61
34	73
34	74
34	77
34	85
35	38
35	40
35	55
35	70
35	78
35	90
35	94
36	37
36	45
36	47
36	63
36	71
36	75
36	84
36	86
36	88
37	39
37	42
37	44
37	49
37	50
37	57
37	76
37	83
37	96
37	98
38	41
38	53
38	59
38	80
39	41
39	48
39	50
39	57
39	58
39	70
39	77
39	84
39	85
39	88
40	43
40	54
40	57
40	59
40	60
40	61
40	62
40	76
40	89
40	97
41	48
41	51
41	56
41	62
41	64
41	65
41	67
41	69
41	73
41	88
41	90
41	91
42	61
43	49
43	50
43	82
44	46
44	50
44	53
44	56
44	66
44	72
44	80
44	92
44	93
45	52
45	65
45	67
45	83
46	52
46	53
46	65
46	71
46	81
46	89
46	94
46	99
47	59
47	60
47	75
47	91
48	49
48	75
48	99
49	76
49	88
49	92
50	59
50	63
50	64
50	68
50	78
50	91
51	67
