# Undirected graph (each unordered pair of nodes is saved once): data/synthetic/gnm_small0.txt
# Nodes: 100 Edges: 1000
# NodeId	NodeId
0	7
0	8
0	9
0	12
0	20
0	26
0	33
0	34
0	39
0	47
0	51
0	53
0	56
0	58
0	66
0	73
0	74
0	75
0	89
0	93
0	94
0	97
0	98
0	99
1	6
1	7
1	12
1	17
1	18
1	22
1	24
1	26
1	28
1	29
1	34
1	36
1	37
1	39
1	41
1	46
1	48
1	49
1	51
1	53
1	54
1	56
1	57
1	59
1	60
1	64
1	68
1	69
1	83
1	86
1	88
1	90
1	91
1	93
1	96
2	5
2	6
2	7
2	11
2	21
2	23
2	34
2	43
2	47
2	61
2	62
2	67
2	71
2	73
2	76
2	87
3	6
3	8
3	11
3	19
3	21
3	26
3	33
3	36
3	38
3	39
3	43
3	51
3	54
3	60
3	61
3	67
3	72
3	73
3	88
3	99
4	10
4	16
4	20
4	24
4	25
4	31
4	33
4	40
4	42
4	49
4	55
4	57
4	60
4	62
4	64
4	65
4	70
4	73
4	82
4	84
4	88
4	98
5	8
5	11
5	14
5	15
5	26
5	28
5	37
5	45
5	47
5	50
5	54
5	65
5	68
5	69
5	70
5	71
5	73
5	83
5	85
5	91
6	29
6	30
6	31
6	34
6	41
6	42
6	49
6	51
6	52
6	60
6	61
6	63
6	64
6	66
6	69
6	73
6	78
6	90
6	98
7	8
7	10
7	17
7	20
7	29
7	32
7	37
7	52
7	54
7	59
7	73
7	76
7	77
7	82
8	10
8	22
8	28
8	41
8	52
8	57
8	59
8	62
8	68
8	72
8	79
8	81
8	82
8	87
8	89
8	97
8	98
9	11
9	21
9	22
9	25
9	28
9	30
9	33
9	36
9	38
9	39
9	41
9	43
9	49
9	57
9	60
9	64
9	65
9	73
9	75
9	77
9	84
9	92
9	96
10	15
10	16
10	24
10	28
10	35
10	39
10	42
10	44
10	52
10	53
10	63
10	73
10	75
10	79
10	82
10	86
10	92
10	95
10	98
11	19
11	21
11	29
11	30
11	46
11	47
11	49
11	51
11	60
11	64
11	73
11	85
11	89
11	95
12	15
12	19
12	28
12	33
12	42
12	43
12	46
12	51
12	52
12	64
12	68
12	70
12	73
12	74
12	78
12	80
12	81
12	86
12	95
12	96
12	97
12	98
13	14
13	15
13	18
13	24
13	31
13	32
13	33
13	38
13	41
13	42
13	64
13	69
13	83
13	86
13	90
13	99
14	17
14	24
14	28
14	30
14	34
14	37
14	41
14	44
14	49
14	60
14	65
14	75
14	82
14	89
14	93
14	96
15	16
15	20
15	21
15	31
15	32
15	36
15	44
15	49
15	50
15	52
15	54
15	57
15	59
15	60
15	61
15	76
15	77
15	82
15	86
15	87
16	32
16	33
16	35
16	38
16	43
16	47
16	63
16	69
16	77
16	84
16	89
16	93
16	99
17	23
17	26
17	29
17	32
17	35
17	48
17	58
17	59
17	63
17	66
17	67
17	69
17	73
17	78
17	81
17	82
17	87
17	88
17	93
17	95
17	98
18	23
18	26
18	32
18	43
18	45
18	46
18	47
18	48
18	57
18	60
18	62
18	63
18	66
18	70
18	79
18	80
18	94
18	95
18	96
18	97
19	29
19	30
19	32
19	37
19	53
19	54
19	57
19	59
19	63
19	66
19	85
19	86
19	89
19	96
20	29
20	30
20	39
20	42
20	48
20	53
20	55
20	60
20	71
20	75
20	76
20	81
20	83
20	85
20	99
21	24
21	26
21	27
21	31
21	38
21	55
21	62
21	64
21	83
21	86
21	89
21	90
21	92
21	96
21	98
22	23
22	28
22	30
22	31
22	34
22	44
22	46
22	50
22	52
22	55
22	60
22	63
22	68
22	81
22	82
22	83
23	30
23	31
23	32
23	53
23	55
23	72
23	73
23	82
23	85
23	92
23	93
23	94
23	96
24	41
24	44
24	45
24	48
24	50
24	56
24	69
24	70
24	76
24	78
24	82
24	89
25	30
25	35
25	37
25	44
25	56
25	57
25	61
25	62
25	63
25	67
25	72
25	77
25	84
25	86
25	90
25	96
26	31
26	33
26	37
26	39
26	43
26	66
26	68
26	82
26	89
26	90
26	92
26	97
27	32
27	36
27	37
27	39
27	50
27	55
27	56
27	62
27	64
27	82
27	83
27	85
28	35
28	36
28	39
28	41
28	43
28	48
28	60
28	61
28	64
28	66
28	76
28	77
28	80
28	87
28	89
29	34
29	35
29	38
29	39
29	50
29	52
29	55
29	56
29	59
29	76
29	82
29	96
29	98
30	32
30	39
30	41
30	43
30	45
30	52
30	54
30	61
30	62
30	68
30	69
