# Undirected graph (each unordered pair of nodes is saved once): data/synthetic/powerlaw_small1.txt
# Nodes: 100 Edges: 115
# NodeId	NodeId
0	3
0	4
0	6
0	7
0	8
0	10
0	12
0	16
0	19
0	20
0	23
0	31
0	33
0	35
0	68
1	2
1	4
1	5
1	10
1	12
1	15
1	22
1	23
1	34
1	72
2	4
2	7
2	9
2	10
2	22
2	25
2	26
2	40
2	74
3	7
3	8
3	10
3	17
3	28
3	49
3	71
4	5
4	7
4	46
4	52
4	54
5	9
5	13
5	16
5	21
5	46
6	14
6	32
6	37
6	49
7	43
8	17
8	48
9	27
9	29
11	15
11	53
11	66
11	95
12	14
12	53
13	36
13	52
14	38
15	38
16	29
17	30
18	26
18	31
18	85
19	47
19	80
20	51
20	87
21	48
21	69
22	77
23	44
24	41
24	79
24	94
25	28
25	34
26	86
27	97
30	83
32	62
33	76
35	78
36	42
37	61
39	44
39	92
40	45
41	99
42	43
45	60
47	64
50	59
50	65
51	63
55	84
56	75
57	93
58	88
67	96
70	73
81	90
82	98
89	91
