3.44745 0.667421 23 0.462451 1 0.0434783 0.997082 1, 0, 0
3.44745 0.630738 17 0.316176 1 0.0588235 0.925589 1, 1, 1
3.44745 0.875205 18 0.673203 1 0.0555556 1 1, 1, 1
3.44745 0.792798 18 0.640523 1 0.0555556 0.999999 1, 0, 0
3.44745 0.334734 30 0.2 1 0.0333333 0 1, 4, 5.902
3.44745 0.573367 9 0.611111 1 0.111111 0.220149 1, 1, 1
3.44745 0.51895 58 0.388385 1 0.0172414 0.179518 1, 3, 4.528
3.44745 0.515404 38 0.530583 1 0.105263 0.121584 1, 2, 2.973
3.44745 0.711372 30 0.68046 1 0.0333333 1 1, 1, 1
3.44745 0.575744 36 0.326984 1 0.0277778 0.630133 1, 2, 2.537
3.44745 0.542059 25 0.483333 1 0.04 0.211852 1, 1, 1
3.44745 0.4061 39 0.487179 0 0.0512821 0.0188082 1, 3, 5.298
3.44745 0.674484 23 0.383399 1 0.0434783 0.999341 1, 1, 1
3.44745 0.423263 33 0.42803 1 0.030303 0.0140393 1, 4, 6.075
3.44745 0.309593 46 0.542029 1 0.0652174 0 1, 2, 3.123
3.44745 0.755151 7 0.857143 1 0.142857 0.993604 1, 0, 0
3.44745 0.458921 46 0.320773 1 0.0217391 0.040257 1, 2, 2.997
3.44745 0.675327 31 0.4 1 0.0322581 0.999948 1, 2, 2.637
3.44745 0.886845 13 0.910256 1 0.153846 1 1, 0, 0
3.44745 0.667933 18 0.764706 1 0.0555556 0.989622 1, 1, 1
3.44745 0.669267 82 0.323397 1 0.0243902 1 1, 1, 1
3.44745 0.68035 51 0.48 1 0.0392157 1 1, 1, 1
3.44745 0.711255 44 0.336152 1 0.0681818 1 1, 0, 0
3.44745 0.517401 29 0.536946 1 0.0344828 0.0941955 1, 2, 2.642
3.44745 0.637112 44 0.336152 1 0.0227273 0.998799 1, 3, 4.288
3.44745 0.565943 48 0.312943 1 0.0416667 0.60011 1, 3, 4.739
3.44745 0.585323 57 0.223684 1 0.0175439 0.894476 1, 1, 1
3.44745 0.616993 82 0.323397 1 0.0121951 0.998968 1, 3, 3.701
3.44745 0.455326 25 0.236667 1 0.04 0.0220839 1, 4, 6.748
3.44745 0.648083 66 0.327739 1 0.0151515 0.999991 1, 1, 1
3.44745 0.699258 82 0.323397 1 0.0365854 1 1, 0, 0
3.44745 0.632581 28 0.478836 1 0.0714286 0.986148 1, 1, 1
3.44745 0.501591 42 0.488966 1 0.047619 0.120784 1, 3, 4.932
3.44745 0.49797 7 0.761905 1 0.142857 0.0123634 1, 3, 3.93
3.44745 0.402211 75 0.273153 1 0.0133333 0.0358555 1, 0, 0
3.44745 0.550464 25 0.693333 1 0.08 0.276054 1, 2, 2.772
3.44745 0.470947 36 0.501587 1 0.0277778 0.0356338 1, 4, 6.126
3.44745 0.837254 3 0.333333 1 0.333333 0.920698 1, 0, 0
3.44745 0.725597 8 0.214286 1 0.125 0.980787 1, 0, 0
3.44745 0.523691 32 0.6875 1 0.0625 0.175253 1, 1, 1
3.44745 0.876295 16 0.35 1 0.0625 1 1, 2, 3.021
3.44745 0.4881 82 0.323397 0 0.0243902 0.0779057 1, 1, 1
3.44745 0.666565 82 0.337248 1 0.0121951 1 1, 2, 2.366
3.44745 0.478963 29 0.544335 1 0.0344828 0.0288059 1, 3, 4.861
3.44745 0.896191 15 0.933333 1 0.133333 1 1, 0, 0
3.44745 0.701138 64 0.383433 1 0.015625 1 1, 1, 1
3.44745 0.67676 22 0.294372 1 0.0454545 0.999094 1, 2, 2.585
3.44745 0.844064 21 0.538095 1 0.047619 1 1, 1, 1
3.44745 0.716324 6 0.133333 0 0.333333 0.964612 1, 0, 0
3.44745 0.526206 23 0.241107 1 0.0434783 0.129326 1, 4, 5.578
3.44745 0.487111 34 0.502674 1 0.0588235 0.0330709 1, 2, 3.052
3.44745 0.606934 37 0.632132 1 0.027027 0.895721 1, 1, 1
3.44745 0.860594 5 0.7 1 0.2 0.992305 1, 0, 0
3.44745 0.725294 46 0.542029 1 0.0217391 1 1, 1, 1
3.44745 0.574434 31 0.350538 1 0.0322581 0.575342 1, 1, 1
3.44745 0.751736 6 0.4 1 0.166667 0.986837 1, 0, 0
3.44745 0.310801 14 0.450549 1 0.0714286 0 1, 5, 7.639
3.44745 0.496864 6 0.333333 1 0.166667 0.0106066 1, 4, 6.467
