2.42508 0.150756 18 0.287582 1 0.111111 0.69894 1, 2, 2.432
2.42508 0.25 77 0.314081 0 0.025974 0.999801 1, 3, 4.985
2.42508 0.408248 7 0.666667 1 0.285714 0.592527 1, 1, 1
2.42508 0.639602 15 0.609524 1 0.133333 0.899099 1, 0, 0
2.42508 0.632456 43 0.538206 1 0.0232558 0.998605 1, 2, 2.421
2.42508 0.505076 10 0.555556 1 0.2 0.810711 1, 0, 0
2.42508 0.707107 6 0.266667 0 0.333333 0.605101 1, 0, 0
2.42508 1 20 0.436842 1 0.05 0.98161 1, 1, 1
2.42508 0.727273 70 0.301863 1 0.0285714 1 1, 1, 1
2.42508 0.353553 14 0.351648 1 0.0714286 0.843419 1, 0, 0
2.42508 0.707107 62 0.359069 1 0.0483871 0.999932 1, 0, 0
2.42508 0.182574 28 0.481481 1 0.0714286 0.96304 1, 4, 5.653
2.42508 0.171499 28 0.452381 1 0.0357143 0.993934 1, 2, 2.6
2.42508 0.408248 19 0.678363 1 0.0526316 0.912563 1, 2, 2.146
2.42508 0.204124 5 0.3 1 0.2 0.413651 1, 2, 2.943
2.42508 0.308607 9 0.527778 1 0.111111 0.649458 1, 1, 1
2.42508 0.288675 62 0.359069 1 0.0322581 0.994055 1, 2, 2.741
2.42508 0.816497 25 0.5 1 0.04 0.916216 1, 1, 1
2.42508 0.680414 1 0 1 1 0.0833333 1, 0, 0
2.42508 0.319801 27 0.498575 1 0.037037 0.896713 1, 2, 2.449
2.42508 0.5 30 0.609195 1 0.0666667 0.993218 1, 0, 0
2.42508 0.204124 3 1 1 0.333333 0.274072 1, 4, 5.773
2.42508 0.174078 35 0.463866 1 0.0285714 0.998307 1, 2, 2.378
2.42508 0.416025 50 0.405714 1 0.02 0.999796 1, 1, 1
2.42508 0 22 0.376623 1 0.0454545 0.934979 1, 2, 2.971
2.42508 0.333333 36 0.544444 1 0.0555556 0.977472 1, 0, 0
2.42508 0 33 0.479167 1 0.0606061 0.98342 1, 1, 1
2.42508 0.612372 9 0.527778 1 0.111111 0.482544 1, 0, 0
2.42508 0.392232 13 0.794872 1 0.0769231 0.873541 1, 1, 1
2.42508 0.25 25 0.463333 1 0.04 0.937186 1, 2, 2.297
2.42508 0.235702 9 0.75 1 0.111111 0.498375 1, 1, 1
2.42508 0.436436 19 0.54386 1 0.105263 0.895659 1, 0, 0
2.42508 0.25 46 0.459903 1 0.108696 0.993856 1, 0, 0
2.42508 0.204124 1 0 1 1 0.101266 1, 2, 2.757
2.42508 0.476731 37 0.638138 1 0.027027 0.994824 1, 1, 1
2.42508 0.5 14 0.32967 1 0.0714286 0.902731 1, 0, 0
2.42508 0.235702 33 0.547348 1 0.0606061 0.920312 1, 0, 0
2.42508 0.57735 12 0.515152 1 0.0833333 0.824387 1, 2, 2.296
2.42508 0.408248 36 0.544444 1 0.0555556 0.990119 1, 1, 1
2.42508 0 35 0.556303 1 0.0285714 0.987068 1, 2, 2.611
2.42508 0.316228 12 0.590909 1 0.0833333 0.635416 1, 3, 4.343
2.42508 0 39 0.487179 1 0.025641 0.992132 1, 1, 1
2.42508 0.57735 9 0.916667 1 0.222222 0.72872 1, 1, 1
2.42508 0.816497 13 0.307692 1 0.0769231 0.724549 1, 0, 0
2.42508 0.447214 46 0.459903 1 0.0217391 0.998591 1, 2, 2.508
2.42508 0.707107 17 0.485294 1 0.117647 0.928103 1, 2, 2.186
2.42508 0 39 0.487179 1 0.0512821 0.992132 1, 1, 1
2.42508 0.526235 34 0.56328 1 0.0294118 0.999567 1, 2, 2.55
2.42508 0.27735 28 0.404762 1 0.0357143 0.943545 1, 3, 4.363
2.42508 0.204124 35 0.50084 1 0.0285714 0.976172 1, 2, 2.461
2.42508 0.57735 14 0.417582 1 0.0714286 0.868584 1, 2, 2.715
2.42508 0.316228 50 0.405714 1 0.02 0.985067 1, 1, 1
2.42508 0.213201 46 0.459903 1 0.0217391 0.98897 1, 1, 1
2.42508 0 26 0.298462 1 0.0769231 0.960441 1, 1, 1
2.42508 0 9 0.527778 1 0.111111 0.673087 1, 1, 1
2.42508 0.25 20 0.436842 0 0.1 0.890745 1, 0, 0
2.42508 0.707107 13 0.307692 1 0.0769231 0.866427 1, 2, 2.824
2.42508 0 40 0.488462 1 0.05 0.993051 1, 2, 3.234
2.42508 0.204124 19 0.54386 1 0.105263 0.868479 1, 1, 1
2.42508 0.19245 19 0.690058 1 0.0526316 0.91956 1, 1, 1
2.42508 0.436436 9 0.527778 1 0.222222 0.657186 1, 0, 0
2.42508 0.666667 19 0.596491 1 0.0526316 0.901558 1, 2, 2.407
