2 8 0.75 1 2 0.25 3.30992 0.421987 0.104746 1, 0, 0
8 17 0.661765 1 2 0.117647 10.1196 1.25768 0.315653 1, 0, 0
8 8 0.5 1 2 0.25 6.80511 0.842455 0.208045 1, 0, 0
2 48 0.504433 1 1 0.0208333 11.8657 1.4405 0.321674 1, 0, 0
1 54 0.364081 1 1 0.0185185 14.2984 1.77373 0.420531 1, 3, 4.511
4 5 1 1 1 0.2 4.214 0.5363 0.16139 1, 1, 1
5 2 1 1 1 0.5 12.6603 1.56422 0.411678 1, 2, 2.513
4 1 0 1 1 1 23.0166 2.80218 0.844435 1, 7, 11.383
1 10 0.355556 1 1 0.1 21.9465 2.82191 1.07389 1, 3, 4.68
2 15 0.838095 1 2 0.133333 27.4796 3.34212 0.842903 1, 6, 10.41
2 14 0.450549 1 2 0.142857 29.821 3.5914 1.07547 1, 4, 7.253
3 16 0.616667 1 1 0.0625 15.8878 1.90001 0.445064 1, 3, 5.079
5 6 0.866667 1 1 0.166667 14.054 1.74205 0.44454 1, 1, 1
2 56 0.407792 1 3 0.0535714 10.4457 1.30065 0.328742 1, 0, 0
2 64 0.328373 1 1 0.015625 16.0338 1.95272 0.458932 1, 1, 1
2 48 0.504433 1 1 0.0208333 9.03861 1.11084 0.27522 1, 1, 1
3 9 0.805556 1 1 0.111111 26.571 3.35529 1.00593 1, 3, 4.767
5 33 0.551136 1 1 0.030303 12.0198 1.55583 0.386575 1, 2, 2.226
2 64 0.328373 0 2 0.03125 9.0092 1.10354 0.29463 1, 0, 0
5 75 0.344144 1 1 0.0133333 10.9413 1.32857 0.299666 1, 2, 2.522
1 71 0.27163 1 1 0.0140845 8.67162 1.05133 0.255183 1, 0, 0
4 47 0.432007 1 2 0.0425532 28.1619 3.46368 0.911842 1, 4, 7.533
9 47 0.432007 1 1 0.0212766 9.81915 1.20011 0.316897 1, 3, 3.755
1 2 0 1 1 0.5 1.83044 0.235111 0.078346 1, 0, 0
3 12 0.212121 1 1 0.0833333 19.8519 2.40831 0.743393 1, 4, 4.783
9 13 0.589744 1 2 0.153846 6.94137 0.886107 0.257836 1, 0, 0
3 75 0.344144 1 1 0.0133333 15.8701 1.89167 0.39789 1, 2, 2.584
5 56 0.407792 1 2 0.0357143 9.95911 1.21231 0.307099 1, 0, 0
1 3 0.333333 1 1 0.333333 24.2054 3.12349 0.902806 1, 7, 11.1
2 62 0.365415 1 4 0.0645161 8.9146 1.05345 0.264385 1, 0, 0
1 64 0.384425 1 1 0.015625 20.8823 2.65847 0.736817 1, 3, 5.18
1 5 1 1 1 0.2 23.1355 2.92336 0.816189 1, 2, 3.103
1 43 0.376523 1 1 0.0232558 13.7716 1.71502 0.441952 1, 2, 2.512
1 4 0.5 1 1 0.25 9.07064 1.12583 0.301957 1, 0, 0
2 9 0.805556 1 1 0.111111 26.8952 3.37409 0.820789 1, 4, 5.948
1 25 0.313333 1 1 0.04 14.6805 1.9095 0.671283 1, 2, 2.715
1 29 0.571429 1 1 0.0344828 23.9415 3.13964 1.09814 1, 5, 8.102
5 42 0.507549 1 2 0.047619 9.02782 1.13647 0.289729 1, 0, 0
4 4 0 0 2 0.5 6.70922 0.828029 0.270703 1, 0, 0
2 67 0.393487 1 3 0.0447761 14.9328 1.86376 0.564151 1, 1, 1
1 42 0.441347 1 2 0.047619 12.1587 1.43006 0.300033 1, 1, 1
4 42 0.392567 1 1 0.0238095 29.5931 3.61475 1.05183 1, 5, 9.132
1 75 0.344144 1 1 0.0133333 25.3628 3.32966 0.854491 1, 5, 8.536
2 6 0.866667 1 1 0.166667 9.30329 1.13308 0.287434 1, 2, 2.492
3 6 0.866667 1 2 0.333333 4.79048 0.596928 0.175318 1, 0, 0
4 61 0.263388 1 3 0.0491803 11.2564 1.52243 0.553481 1, 2, 2.483
2 64 0.325893 1 2 0.03125 22.8598 2.856 0.688874 1, 3, 5.202
1 8 0.0714286 1 1 0.125 27.1598 3.36503 0.749708 1, 8, 12.884
