1.94487 0.311088 8 1 1 0.25 0.384301 1, 2, 2.416
1.94487 0.544569 16 0.7 1 0.125 1 1, 2, 2.375
1.94487 0.516057 14 0.879121 1 0.142857 0.999977 1, 2, 2.276
1.94487 0.671023 15 0.8 1 0.133333 0.999999 1, 0, 0
1.94487 0.467892 16 0.7 1 0.0625 0.848099 1, 1, 1
1.94487 0.660223 13 0.794872 1 0.0769231 1 1, 1, 1
1.94487 0.723722 12 0.651515 1 0.166667 1 1, 0, 0
1.94487 0.624423 14 0.879121 1 0.0714286 0.999993 1, 0, 0
1.94487 0.412218 17 0.661765 1 0.0588235 0.817575 1, 2, 2.371
1.94487 0.803612 6 0.866667 1 0.333333 1 1, 0, 0
1.94487 0.451147 29 0.280788 1 0.0344828 0.952899 1, 2, 2.387
1.94487 0.633331 16 0.7 1 0.0625 1 1, 1, 1
1.94487 0.469464 16 0.7 1 0.125 0.848099 1, 1, 1
1.94487 0.335827 11 0.509091 1 0.0909091 0 1, 3, 3.294
1.94487 0.611592 3 0.666667 0 0.666667 0.895787 1, 2, 2.3
1.94487 0.706699 11 0.727273 1 0.0909091 1 1, 1, 1
1.94487 0.610408 17 0.647059 1 0.117647 0.999997 1, 1, 1
1.94487 0.40627 3 0.666667 0 0.333333 0.192956 1, 1, 1
1.94487 0.765522 3 0.666667 1 0.666667 1 1, 0, 0
1.94487 1 1 0 1 1 0 1, 1, 1
1.94487 0.629422 17 0.647059 1 0.117647 0.999999 1, 0, 0
1.94487 0.277559 16 0.7 1 0.0625 0.694476 1, 2, 2.548
1.94487 0.370513 11 0.509091 1 0.0909091 0.769809 1, 0, 0
1.94487 0.537301 3 0.666667 1 0.333333 0.912209 1, 2, 2.425
1.94487 0.442608 9 0.916667 1 0.111111 0.841682 1, 3, 3.455
1.94487 0.307139 11 0.763636 1 0.181818 0 1, 3, 4.159
1.94487 0.375295 3 0.666667 1 0.333333 0.330078 1, 0, 0
1.94487 0.525776 29 0.280788 1 0.0344828 1 1, 2, 2.434
1.94487 0.638681 11 0.727273 1 0.181818 1 1, 0, 0
1.94487 0.526367 19 0.654971 1 0.105263 0.999998 1, 1, 1
1.94487 0.642325 16 0.7 0 0.0625 1 1, 0, 0
1.94487 0.349157 21 0.547619 0 0.0952381 0.777012 1, 0, 0
1.94487 0.62935 7 0.857143 1 0.285714 0.997344 1, 0, 0
1.94487 0.75532 9 0.916667 1 0.222222 1 1, 0, 0
1.94487 0.29996 16 0.7 1 0.0625 0 1, 3, 3.6
1.94487 0.441909 29 0.280788 1 0.0344828 0.997365 1, 2, 2.475
1.94487 0.449 17 0.632353 1 0.0588235 0.969239 1, 3, 3.529
1.94487 0.394374 17 0.647059 1 0.0588235 0.919793 1, 2, 2.528
1.94487 0.315774 17 0.661765 1 0.0588235 0.643214 1, 2, 2.476
1.94487 0.566456 12 0.560606 1 0.166667 0.999995 1, 1, 1
1.94487 0.872006 10 0.866667 1 0.2 1 1, 0, 0
1.94487 1 12 0.560606 1 0.0833333 0 1, 1, 1
1.94487 0.390081 16 0.7 1 0.125 0.906959 1, 2, 2.38
1.94487 0.546337 29 0.280788 1 0.0344828 1 1, 2, 2.05
1.94487 0.411728 17 0.632353 1 0.117647 0.817575 1, 2, 2.601
1.94487 0.397635 7 0.761905 1 0.142857 0.64617 1, 2, 2.431
1.94487 0.328588 21 0.547619 1 0.0952381 0.67871 1, 0, 0
1.94487 0.611592 3 0.666667 1 0.333333 0.895787 1, 2, 2.318
1.94487 0.750117 11 0.763636 1 0.0909091 1 1, 1, 1
1.94487 0.481639 12 0.651515 1 0.0833333 0.999907 1, 0, 0
1.94487 0.549043 12 0.560606 1 0.166667 0.999999 1, 0, 0
1.94487 0.609377 15 0.8 1 0.0666667 1 1, 0, 0
1.94487 0.559712 15 0.733333 1 0.0666667 0.999907 1, 0, 0
1.94487 0.81976 10 0.866667 1 0.2 1 1, 0, 0
1.94487 0.514858 16 0.7 1 0.125 0.999995 1, 0, 0
1.94487 0.660223 13 0.794872 1 0.0769231 1 1, 1, 1
1.94487 0.486778 16 0.7 1 0.0625 0.999996 1, 1, 1
1.94487 0.381729 17 0.647059 1 0.0588235 0.772179 1, 1, 1
1.94487 0.826301 10 0.866667 1 0.2 1 1, 0, 0
1.94487 0.524864 19 0.654971 1 0.0526316 0.999998 1, 1, 1
1.94487 0.519244 11 0.945455 1 0.181818 0.999771 1, 0, 0
1.94487 0.610606 14 0.879121 1 0.0714286 0.999974 1, 1, 1
1.94487 0.299979 18 0.686275 1 0.0555556 0 1, 1, 1
1.94487 0.479116 10 0.911111 1 0.2 0.931618 1, 1, 1
1.94487 1 6 0.733333 1 0.166667 0 1, 1, 1
1.94487 0.406498 7 0.761905 1 0.142857 0.393598 1, 3, 3.729
1.94487 0.723722 8 1 1 0.125 1 1, 0, 0
