0.0992083 31 0.262366 1 2 0.0645161 0 0 0 1, 2, 2.627
0.17932 87 0.229885 1 1 0.0114943 0 0 0 1, 1, 1
0.0276416 20 0.284211 1 1 0.05 0 0 0 1, 3, 3.63
0.142321 45 0.358586 1 1 0.0222222 0 0 0 1, 1, 1
0.176461 107 0.192735 1 3 0.0280374 0 0 0 1, 0, 0
0.151397 15 0.495238 1 1 0.0666667 0 0 0 1, 0, 0
0.0969383 25 0.403333 1 1 0.04 0 0 0 1, 3, 4.076
0.0921435 48 0.421099 1 1 0.0208333 0 0 0 1, 2, 2.518
0.442851 69 0.26087 1 1 0.0144928 0 0 0 1, 2, 2.519
0.065456 48 0.344858 1 1 0.0208333 0 0 0 1, 2, 2.97
0.134724 70 0.265839 0 2 0.0285714 0 0 0 1, 2, 2.874
0.121674 50 0.311837 1 1 0.02 0 0 0 1, 2, 2.483
0.126235 32 0.298387 1 1 0.03125 0 0 0 1, 2, 2.832
0.144009 43 0.470653 1 2 0.0465116 0 0 0 1, 0, 0
0.167718 29 0.347291 1 2 0.0689655 0 0 0 1, 0, 0
0.17179 67 0.249209 1 1 0.0149254 0 0 0 1, 2, 2.744
0.159091 73 0.175419 1 1 0.0136986 0 0 0 1, 2, 2.692
0.0640473 23 0.391304 1 2 0.0869565 0 0 0 1, 4, 6.571
0.0925303 54 0.188679 1 2 0.037037 0 0 0 1, 0, 0
0.0524836 159 0.144574 1 1 0.00628931 0 0 0 1, 2, 2.627
0.0991202 45 0.245455 1 2 0.0444444 0 0 0 1, 1, 1
0.142301 166 0.133698 1 1 0.0060241 0 0 0 1, 2, 2.576
0.0796422 52 0.342383 1 1 0.0192308 0 0 0 1, 0, 0
0.122793 29 0.389163 1 1 0.0344828 0 0 0 1, 1, 1
0.123951 35 0.354622 1 1 0.0285714 0 0 0 1, 1, 1
0.0744344 8 0.285714 1 1 0.125 0 0 0 1, 1, 1
0.0936462 28 0.526455 0 1 0.0357143 0 0 0 1, 3, 4.218
0.158393 18 0.522876 1 2 0.111111 0 0 0 1, 0, 0
0.106809 19 0.573099 0 2 0.105263 0 0 0 1, 2, 2.784
0.090474 37 0.306306 1 1 0.027027 0 0 0 1, 1, 1
0.176734 39 0.358974 1 1 0.025641 0 0 0 1, 0, 0
0.0911292 137 0.172928 1 1 0.00729927 0 0 0 1, 3, 3.921
0.106487 34 0.404635 1 1 0.0294118 0 0 0 1, 3, 4.467
0.0930905 53 0.325109 1 1 0.0188679 0 0 0 1, 2, 2.86
0.12564 50 0.32898 1 2 0.04 0 0 0 1, 3, 3.99
0.169151 166 0.133698 1 1 0.0060241 0 0 0 1, 2, 2.484
0.188204 9 0.666667 1 1 0.111111 0 0 0 1, 1, 1
0.136771 30 0.301149 1 1 0.0333333 0 0 0 1, 1, 1
0.488558 29 0.470443 1 1 0.0344828 0 0 0 1, 2, 2.106
0.188458 29 0.251232 1 1 0.0344828 0 0 0 1, 1, 1
0.117697 31 0.313978 1 1 0.0322581 0 0 0 1, 2, 2.615
0.150304 46 0.349758 1 1 0.0217391 0 0 0 1, 3, 3.988
0.137305 29 0.295567 1 1 0.0344828 0 0 0 1, 2, 2.511
0.159525 44 0.221987 1 1 0.0227273 0 0 0 1, 2, 2.762
0.275218 38 0.301565 1 1 0.0263158 0 0 0 1, 3, 3.995
0.0809858 23 0.312253 1 1 0.0434783 0 0 0 1, 0, 0
0.180221 37 0.336336 1 1 0.027027 0 0 0 1, 1, 1
0.1418 54 0.188679 1 2 0.037037 0 0 0 1, 1, 1
0.123551 22 0.428571 1 1 0.0454545 0 0 0 1, 0, 0
0.206417 26 0.473846 1 1 0.0384615 0 0 0 1, 0, 0
0.0789282 49 0.177721 1 2 0.0408163 0 0 0 1, 0, 0
0.0715275 35 0.186555 1 2 0.0571429 0 0 0 1, 2, 2.629
0.161016 11 0.672727 1 1 0.0909091 0 0 0 1, 1, 1
0.18745 83 0.194828 1 2 0.0240964 0 0 0 1, 0, 0
0.0853387 38 0.359886 1 1 0.0263158 0 0 0 1, 2, 2.611
0.105742 20 0.484211 1 1 0.05 0 0 0 1, 2, 2.838
0.129952 137 0.172928 1 1 0.00729927 0 0 0 1, 0, 0
0.138856 45 0.323232 1 1 0.0222222 0 0 0 1, 1, 1
0.0629636 48 0.421099 1 1 0.0208333 0 0 0 1, 1, 1
0.142239 33 0.333333 1 1 0.030303 0 0 0 1, 0, 0
0.14246 69 0.210145 1 1 0.0144928 0 0 0 1, 2, 2.787
0.121074 30 0.528736 1 1 0.0333333 0 0 0 1, 2, 2.599
0.0723927 14 0.296703 1 1 0.0714286 0 0 0 1, 2, 2.591
0.0950039 33 0.348485 1 2 0.0606061 0 0 0 1, 1, 1
0.240923 55 0.253199 1 1 0.0181818 0 0 0 1, 2, 2.386
