1.94487 0.188982 8 1 1 0.25 0.799184 1, 2, 2.416
1.94487 0 16 0.7 1 0.125 0.977641 1, 2, 2.375
1.94487 0 14 0.879121 1 0.142857 0.964044 1, 2, 2.276
1.94487 0.301511 15 0.8 1 0.133333 0.997716 1, 0, 0
1.94487 0.196116 16 0.7 1 0.0625 0.999718 1, 1, 1
1.94487 0 13 0.794872 1 0.0769231 0.954403 1, 1, 1
1.94487 0.377964 12 0.651515 1 0.166667 0.998997 1, 0, 0
1.94487 0 14 0.879121 1 0.0714286 0.964044 1, 0, 0
1.94487 0.381385 17 0.661765 1 0.0588235 0.999831 1, 2, 2.371
1.94487 0.288675 6 0.866667 1 0.333333 0.737856 1, 0, 0
1.94487 0.392232 29 0.280788 1 0.0344828 1 1, 2, 2.387
1.94487 0.522233 16 0.7 1 0.0625 1 1, 1, 1
1.94487 0.408248 16 0.7 1 0.125 0.988431 1, 1, 1
1.94487 0.408248 11 0.509091 1 0.0909091 0.953386 1, 3, 3.294
1.94487 0.596285 3 0.666667 0 0.666667 0.875 1, 2, 2.3
1.94487 0 11 0.727273 1 0.0909091 0.926675 1, 1, 1
1.94487 0.707107 17 0.647059 1 0.117647 0.999943 1, 1, 1
1.94487 0.301511 3 0.666667 0 0.333333 0.703704 1, 1, 1
1.94487 0.235702 3 0.666667 1 0.666667 0.64828 1, 0, 0
1.94487 0 1 0 1 1 0.211429 1, 1, 1
1.94487 0 17 0.647059 1 0.117647 0.982368 1, 0, 0
1.94487 0.288675 16 0.7 1 0.0625 0.971853 1, 2, 2.548
1.94487 0 11 0.509091 1 0.0909091 0.926675 1, 0, 0
1.94487 0.445435 3 0.666667 1 0.333333 0.703704 1, 2, 2.425
1.94487 1 9 0.916667 1 0.111111 0.924915 1, 3, 3.455
1.94487 0.213201 11 0.763636 1 0.181818 0.965237 1, 3, 4.159
1.94487 0.588348 3 0.666667 1 0.333333 0.875 1, 0, 0
1.94487 0.196116 29 0.280788 1 0.0344828 1 1, 2, 2.434
1.94487 0.223607 11 0.727273 1 0.181818 0.969893 1, 0, 0
1.94487 0.308607 19 0.654971 1 0.105263 0.999549 1, 1, 1
1.94487 0.377964 16 0.7 0 0.0625 0.9999 1, 0, 0
1.94487 0.27735 21 0.547619 0 0.0952381 1 1, 0, 0
1.94487 0.5 7 0.857143 1 0.285714 0.87471 1, 0, 0
1.94487 0.223607 9 0.916667 1 0.222222 0.943079 1, 0, 0
1.94487 0.154303 16 0.7 1 0.0625 0 1, 3, 3.6
1.94487 0 29 0.280788 1 0.0344828 0.99898 1, 2, 2.475
1.94487 0 17 0.632353 1 0.0588235 0.982368 1, 3, 3.529
1.94487 0.377964 17 0.647059 1 0.0588235 0.999943 1, 2, 2.528
1.94487 0 17 0.661765 1 0.0588235 0.982368 1, 2, 2.476
1.94487 0 12 0.560606 1 0.166667 0.942178 1, 1, 1
1.94487 0.353553 10 0.866667 1 0.2 0.91033 1, 0, 0
1.94487 0 12 0.560606 1 0.0833333 0.942178 1, 1, 1
1.94487 0.707107 16 0.7 1 0.125 0.9999 1, 2, 2.38
1.94487 0.518875 29 0.280788 1 0.0344828 0.999992 1, 2, 2.05
1.94487 0.316228 17 0.632353 1 0.117647 0.996245 1, 2, 2.601
1.94487 0.223607 7 0.761905 1 0.142857 0.892383 1, 2, 2.431
1.94487 0 21 0.547619 1 0.0952381 0.993182 1, 0, 0
1.94487 0.596285 3 0.666667 1 0.333333 0.875 1, 2, 2.318
1.94487 1 11 0.763636 1 0.0909091 0.957765 1, 1, 1
1.94487 0.267261 12 0.651515 1 0.0833333 0.589055 1, 0, 0
1.94487 0.338062 12 0.560606 1 0.166667 0.992293 1, 0, 0
1.94487 0.174078 15 0.8 1 0.0666667 0.986637 1, 0, 0
1.94487 0.196116 15 0.733333 1 0.0666667 0.99953 1, 0, 0
1.94487 0.447214 10 0.866667 1 0.2 0.982658 1, 0, 0
1.94487 0.333333 16 0.7 1 0.125 0.998478 1, 0, 0
1.94487 0 13 0.794872 1 0.0769231 0.954403 1, 1, 1
1.94487 0 16 0.7 1 0.0625 0.977641 1, 1, 1
1.94487 0.353553 17 0.647059 1 0.0588235 0.983423 1, 1, 1
1.94487 0.353553 10 0.866667 1 0.2 0.91033 1, 0, 0
1.94487 0.377964 19 0.654971 1 0.0526316 0.999982 1, 1, 1
1.94487 0.392232 11 0.945455 1 0.181818 0.999866 1, 0, 0
1.94487 0 14 0.879121 1 0.0714286 0.964044 1, 1, 1
1.94487 0 18 0.686275 1 0.0555556 0.986096 1, 1, 1
1.94487 0.408248 10 0.911111 1 0.2 0.938403 1, 1, 1
1.94487 0 6 0.733333 1 0.166667 0.759538 1, 1, 1
1.94487 0.25 7 0.761905 1 0.142857 0.660083 1, 3, 3.729
1.94487 0.377964 8 1 1 0.125 0.989977 1, 0, 0
1.94487 0.416025 29 0.280788 1 0.0689655 1 1, 0, 0
1.94487 0 12 0.651515 1 0.166667 0.942178 1, 0, 0
1.94487 0.408248 11 0.509091 1 0.181818 0.953386 1, 1, 1
1.94487 0.316228 12 0.560606 1 0.0833333 0.980592 1, 0, 0
1.94487 0 17 0.661765 1 0.117647 0.982368 1, 1, 1
1.94487 0.26968 15 0.8 1 0.133333 0.670974 1, 2, 2.633
1.94487 0.27735 14 0.879121 1 0.142857 0.999993 1, 0, 0
1.94487 0.707107 3 0.666667 1 0.333333 0.822021 1, 0, 0
1.94487 0.2965 21 0.547619 1 0.047619 0.9998 1, 3, 3.647
1.94487 1 11 0.509091 1 0.0909091 0.957765 1, 2, 2.633
