2.57607 0.0706484 40 0.369231 0 0.05 0.345108 1, 2, 2.806
2.57607 0.0888873 48 0.299645 1 0.0208333 0.435919 1, 1, 1
2.57607 0.0995482 26 0.353846 1 0.0384615 0.292945 1, 3, 4.58
2.57607 0.0877359 67 0.227499 1 0.0149254 0.550309 1, 2, 2.576
2.57607 0.0738491 17 0.727941 1 0.117647 0.164643 1, 2, 2.643
2.57607 0.0662981 64 0.28373 1 0.03125 0.443228 1, 0, 0
2.57607 0.13725 51 0.24549 1 0.0196078 0.684663 1, 2, 2.664
2.57607 0.076601 11 0.4 1 0.0909091 0.109884 1, 0, 0
2.57607 0.171235 149 0.142481 1 0.0134228 0.996315 1, 0, 0
2.57607 0.118413 28 0.354497 1 0.0714286 0.382628 1, 1, 1
2.57607 0.328472 18 0.457516 1 0.0555556 0.997075 1, 0, 0
2.57607 0.134311 23 0.454545 1 0.0434783 0.405766 1, 3, 4.169
2.57607 0.126654 107 0.192735 1 0.0186916 0.877229 1, 3, 3.847
2.57607 0.108495 72 0.225743 1 0.0138889 0.699654 1, 2, 2.902
2.57607 0.229232 43 0.302326 1 0.0232558 0.967213 1, 0, 0
2.57607 0.258091 16 0.516667 1 0.125 0.868049 1, 3, 4.385
2.57607 0.131948 42 0.270616 1 0.0238095 0.613431 1, 2, 2.623
2.57607 0.107538 37 0.334835 1 0.0540541 0.461041 1, 2, 2.83
2.57607 0.070571 31 0.243011 1 0.0322581 0.27967 1, 1, 1
2.57607 0.127751 150 0.143624 1 0.00666667 0.947151 1, 2, 2.483
2.57607 0.218149 34 0.404635 1 0.0294118 0.918209 1, 0, 0
2.57607 0.215161 50 0.311837 1 0.02 0.974821 1, 3, 3.617
2.57607 0.113758 32 0.385081 1 0.03125 0.423731 1, 1, 1
2.57607 0.204135 18 0.30719 1 0.0555556 0.673452 1, 1, 1
2.57607 0.0753998 58 0.329704 1 0.0344828 0.45869 1, 0, 0
2.57607 0.194106 23 0.541502 1 0.0434783 0.717119 1, 3, 3.961
2.57607 0.0965602 30 0.524138 1 0.0333333 0.329665 1, 3, 4.577
2.57607 0.212602 17 0.191176 1 0.0588235 0.714008 1, 2, 2.502
2.57607 0.286226 25 0.29 1 0.04 0.992195 1, 1, 1
2.57607 0.165591 30 0.312644 1 0.0666667 0.639449 1, 0, 0
2.57607 0.100615 59 0.323787 1 0.0169492 0.626801 1, 1, 1
2.57607 0.0819637 27 0.304843 1 0.037037 0.275348 1, 2, 2.446
2.57607 0.221056 40 0.451282 1 0.025 0.958385 1, 2, 2.403
2.57607 0.13005 96 0.177632 1 0.0104167 0.886101 1, 0, 0
2.57607 0.053598 31 0.434409 1 0.0322581 0.265389 1, 2, 2.668
2.57607 0.114022 32 0.467742 1 0.03125 0.423731 1, 3, 4.037
2.57607 0.136369 18 0.588235 1 0.0555556 0.334578 1, 2, 2.445
2.57607 0.107149 38 0.375533 1 0.0263158 0.46997 1, 3, 4.15
2.57607 0.134329 40 0.283333 1 0.025 0.595533 1, 2, 2.437
2.57607 0.108765 11 0.345455 1 0.0909091 0.167868 1, 3, 4.379
2.57607 0.116311 24 0.40942 1 0.0416667 0.338593 1, 4, 6.063
2.57607 0.0975337 96 0.235746 1 0.0208333 0.721943 1, 2, 2.504
2.57607 0.126359 28 0.563492 1 0.0714286 0.422392 1, 2, 2.659
2.57607 0.123698 49 0.244048 1 0.0204082 0.617301 1, 1, 1
2.57607 0.190813 161 0.125311 0 0.0124224 0.999855 1, 3, 4.227
2.57607 0.130178 31 0.313978 1 0.0322581 0.504168 1, 3, 4.052
2.57607 0.0993131 31 0.313978 1 0.0322581 0.338543 1, 3, 4.526
2.57607 0.124935 93 0.193081 1 0.0215054 0.83846 1, 1, 1
2.57607 0.14314 43 0.302326 1 0.0232558 0.673936 1, 1, 1
2.57607 0.533425 42 0.276423 1 0.0238095 1 1, 1, 1
2.57607 0.373731 35 0.49916 1 0.0285714 1 1, 1, 1
2.57607 0.0917411 78 0.212454 1 0.0128205 0.646525 1, 2, 2.584
2.57607 0.123921 42 0.436702 1 0.0238095 0.561015 1, 0, 0
