8 166 0.200438 0 2 0.0120482 8.66492 1.11172 0.377411 1, 0, 0
4 51 0.656471 1 1 0.0196078 5.44551 0.676083 0.167689 1, 1, 1
3 81 0.487037 1 1 0.0123457 4.32373 0.535655 0.133587 1, 0, 0
1 81 0.633642 1 2 0.0246914 14.306 1.82514 0.583359 1, 2, 2.815
1 50 0.715102 1 4 0.08 10.706 1.61317 0.77246 1, 3, 4.697
3 27 0.57265 1 1 0.037037 13.7339 1.71216 0.423196 1, 2, 2.596
6 146 0.475768 1 1 0.00684932 11.4575 1.40864 0.428327 1, 1, 1
2 129 0.217175 0 2 0.0155039 9.38543 1.30356 0.457639 1, 1, 1
3 83 0.536585 1 1 0.0120482 11.4143 1.37207 0.359685 1, 2, 2.379
1 24 0.525362 1 2 0.0833333 13.9912 1.8505 0.602198 1, 4, 5.984
6 56 0.211688 0 2 0.0357143 9.40797 1.1993 0.379054 1, 1, 1
0 56 0.336364 1 1 0.0178571 13.1274 1.66126 0.543153 1, 3, 4.538
5 27 0.481481 1 1 0.037037 12.3235 1.71147 0.647168 1, 1, 1
6 26 0.372308 1 1 0.0384615 3.71376 0.473901 0.157593 1, 2, 2.561
5 112 0.605373 1 1 0.00892857 15.1178 2.03224 0.761959 1, 3, 4.535
7 37 0.402402 0 1 0.027027 13.7262 1.84116 0.619691 1, 3, 4.146
1 200 0.438844 1 3 0.015 13.9153 1.83524 0.573167 1, 3, 4.56
2 119 0.594645 1 4 0.0336134 10.7574 1.34736 0.45503 1, 2, 3.462
2 145 0.504119 1 2 0.0137931 8.43599 1.08987 0.2622 1, 2, 2.47
6 159 0.501632 1 2 0.0125786 5.36989 0.712372 0.236812 1, 0, 0
1 65 0.646635 1 1 0.0153846 13.7591 1.70989 0.419831 1, 3, 5.086
1 84 0.615605 0 2 0.0238095 13.7541 1.70888 0.444695 1, 2, 3.129
8 47 0.420907 1 5 0.106383 13.6414 1.7382 0.492752 1, 4, 5.734
8 28 0.917989 1 1 0.0357143 2.76897 0.350716 0.1395 1, 0, 0
8 27 0.60114 1 1 0.037037 3.92654 0.536696 0.18546 1, 0, 0
1 55 0.374411 1 1 0.0181818 13.1799 1.77186 0.511837 1, 3, 5.333
7 69 0.319693 1 1 0.0144928 4.74256 0.624539 0.224404 1, 0, 0
2 2 1 0 2 1 13.0006 1.71375 0.556424 1, 4, 5.395
6 138 0.506823 1 2 0.0144928 13.0024 1.68913 0.623288 1, 2, 3.091
6 30 0.616092 1 2 0.0666667 3.71779 0.497189 0.17255 1, 1, 1
5 49 0.577381 1 1 0.0204082 7.47243 1.04729 0.33965 1, 2, 2.365
4 42 0.406504 1 1 0.0238095 14.6684 1.88214 0.538816 1, 3, 4.55
1 155 0.418098 1 2 0.0129032 13.3791 1.70934 0.560572 1, 3, 4.679
1 200 0.438844 1 1 0.005 13.8748 1.68835 0.473075 1, 3, 4.574
1 10 0.555556 1 1 0.1 14.5286 1.84206 0.576614 1, 3, 4.637
3 48 0.273936 1 1 0.0208333 8.09871 1.01435 0.245415 1, 3, 4.57
3 47 0.420907 1 2 0.0425532 4.4057 0.541484 0.157584 1, 0, 0
3 59 0.609585 1 3 0.0508475 15.2087 2.06214 0.595495 1, 2, 3.007
7 208 0.404404 1 2 0.00961538 7.10984 0.900558 0.31106 1, 0, 0
6 70 0.552795 1 1 0.0142857 9.38119 1.14468 0.284513 1, 1, 1
4 177 0.502825 1 1 0.00564972 10.8237 1.3748 0.339522 1, 1, 1
2 16 0.116667 1 1 0.0625 11.1484 1.48636 0.53105 1, 3, 4.671
5 122 0.533803 1 3 0.0245902 5.53303 0.718075 0.229347 1, 0, 0
3 75 0.562883 1 2 0.0266667 11.8667 1.62921 0.551804 1, 3, 4.721
0 13 0.346154 1 1 0.0769231 7.78371 0.987538 0.368442 1, 4, 6.696
5 122 0.564558 1 2 0.0163934 6.3159 0.797137 0.226328 1, 0, 0
1 48 0.632092 1 1 0.0208333 11.2465 1.47658 0.470482 1, 2, 3.312
2 106 0.422102 1 1 0.00943396 11.7074 1.52278 0.436171 1, 3, 4.6
0 21 0.766667 1 2 0.0952381 13.103 1.85668 0.756815 1, 4, 5.961
3 59 0.609585 1 1 0.0169492 3.20983 0.431124 0.17132 1, 0, 0
7 69 0.434783 1 1 0.0144928 10.9028 1.32807 0.363995 1, 2, 2.398
1 234 0.411504 1 1 0.0042735 12.7549 1.6539 0.545273 1, 3, 4.058
6 25 0.563333 1 1 0.04 4.39323 0.547162 0.172034 1, 0, 0
0 29 0.53202 1 1 0.0344828 5.91776 0.780279 0.313785 1, 0, 0
3 26 0.270769 1 1 0.0384615 4.71757 0.641923 0.196825 1, 1, 1
7 100 0.410707 1 1 0.01 8.12825 1.03051 0.289376 1, 0, 0
