324 2514 5 2 0 1 1 0.5 0 0 0 0 1, 0, 0
324 2514 1 64 0.328373 1 2 0.03125 0 0 0 0 1, 4, 6.766
324 2514 2 20 0.484211 1 5 0.25 0 0 0 0 1, 3, 4.519
324 2514 1 12 0.363636 1 1 0.0833333 0 0 0 0 1, 4, 4.706
324 2514 4 6 0.333333 1 1 0.166667 0 0 0 0 1, 2, 2.537
324 2514 5 45 0.447475 1 1 0.0222222 0 0 0 0 1, 2, 3.298
324 2514 2 16 0.35 1 1 0.0625 0 0 0 0 1, 2, 2.281
324 2514 7 56 0.413636 1 2 0.0357143 0 0 0 0 1, 0, 0
324 2514 3 7 0.571429 1 1 0.142857 0 0 0 0 1, 2, 2.752
324 2514 1 23 0.418972 1 2 0.0869565 0 0 0 0 1, 4, 6.615
324 2514 1 3 0 1 1 0.333333 0 0 0 0 1, 8, 12.449
324 2514 2 67 0.393487 1 2 0.0298507 0 0 0 0 1, 2, 2.413
324 2514 2 11 0.527273 0 2 0.181818 0 0 0 0 1, 0, 0
324 2514 4 10 0.688889 0 3 0.3 0 0 0 0 1, 1, 1
324 2514 5 19 0.368421 1 1 0.0526316 0 0 0 0 1, 2, 3.224
324 2514 5 10 0.355556 1 1 0.1 0 0 0 0 1, 0, 0
324 2514 1 71 0.27163 1 1 0.0140845 0 0 0 0 1, 1, 1
324 2514 2 54 0.364081 1 1 0.0185185 0 0 0 0 1, 1, 1
324 2514 5 27 0.564103 1 1 0.037037 0 0 0 0 1, 0, 0
324 2514 2 13 0.794872 1 1 0.0769231 0 0 0 0 1, 2, 2.702
324 2514 2 9 0.75 1 1 0.111111 0 0 0 0 1, 3, 5.024
324 2514 1 68 0.26734 1 2 0.0294118 0 0 0 0 1, 1, 1
324 2514 3 58 0.398064 1 1 0.0172414 0 0 0 0 1, 3, 4.506
324 2514 8 8 0.964286 1 1 0.125 0 0 0 0 1, 0, 0
324 2514 9 75 0.344144 1 1 0.0133333 0 0 0 0 1, 1, 1
324 2514 8 61 0.263388 1 2 0.0327869 0 0 0 0 1, 0, 0
324 2514 7 13 0.794872 1 1 0.0769231 0 0 0 0 1, 1, 1
324 2514 7 15 0.180952 1 1 0.0666667 0 0 0 0 1, 4, 6.217
324 2514 4 6 0.533333 1 1 0.166667 0 0 0 0 1, 0, 0
324 2514 8 64 0.384425 1 2 0.03125 0 0 0 0 1, 0, 0
324 2514 4 9 0.333333 1 1 0.111111 0 0 0 0 1, 2, 2.622
324 2514 1 71 0.27163 1 1 0.0140845 0 0 0 0 1, 1, 1
324 2514 5 7 0.52381 1 1 0.142857 0 0 0 0 1, 3, 4.453
324 2514 5 19 0.730994 1 1 0.0526316 0 0 0 0 1, 3, 4.048
324 2514 1 21 0.385714 1 1 0.047619 0 0 0 0 1, 0, 0
324 2514 4 75 0.344144 1 1 0.0133333 0 0 0 0 1, 5, 8.163
324 2514 6 47 0.432007 1 1 0.0212766 0 0 0 0 1, 1, 1
324 2514 6 19 0.649123 1 2 0.105263 0 0 0 0 1, 0, 0
324 2514 2 1 0 1 1 1 0 0 0 0 1, 1, 1
324 2514 2 3 0.666667 1 2 0.666667 0 0 0 0 1, 3, 4.166
324 2514 2 27 0.564103 1 1 0.037037 0 0 0 0 1, 3, 4.457
324 2514 4 9 1 1 2 0.222222 0 0 0 0 1, 0, 0
324 2514 0 14 0.472527 1 1 0.0714286 0 0 0 0 1, 2, 3.154
324 2514 3 15 0.266667 1 1 0.0666667 0 0 0 0 1, 2, 3.134
324 2514 6 26 0.492308 1 1 0.0384615 0 0 0 0 1, 1, 1
324 2514 3 7 0.809524 1 1 0.142857 0 0 0 0 1, 5, 7.963
324 2514 4 68 0.26734 1 1 0.0147059 0 0 0 0 1, 2, 2.127
324 2514 5 13 0.615385 1 2 0.153846 0 0 0 0 1, 1, 1
324 2514 1 48 0.504433 1 1 0.0208333 0 0 0 0 1, 0, 0
324 2514 3 13 0.487179 1 1 0.0769231 0 0 0 0 1, 0, 0
324 2514 2 9 0.833333 1 3 0.333333 0 0 0 0 1, 0, 0
324 2514 1 64 0.384425 1 2 0.03125 0 0 0 0 1, 1, 1
324 2514 3 40 0.432051 1 1 0.025 0 0 0 0 1, 0, 0
324 2514 3 14 0.637363 1 1 0.0714286 0 0 0 0 1, 1, 1
324 2514 5 15 0.180952 0 3 0.2 0 0 0 0 1, 6, 10.219
324 2514 6 20 0.484211 1 1 0.05 0 0 0 0 1, 2, 2.562
324 2514 2 36 0.473016 1 3 0.0833333 0 0 0 0 1, 2, 3.246
324 2514 2 56 0.375325 1 1 0.0178571 0 0 0 0 1, 3, 3.729
324 2514 6 4 0 0 2 0.5 0 0 0 0 1, 0, 0
324 2514 1 4 1 1 1 0.25 0 0 0 0 1, 2, 3.083
324 2514 2 1 0 1 1 1 0 0 0 0 1, 1, 1
324 2514 4 9 1 1 1 0.111111 0 0 0 0 1, 1, 1
324 2514 1 56 0.375325 1 1 0.0178571 0 0 0 0 1, 1, 1
324 2514 1 54 0.364081 1 1 0.0185185 0 0 0 0 1, 7, 12.804
324 2514 1 3 0 0 2 0.666667 0 0 0 0 1, 2, 3.049
324 2514 2 64 0.325893 0 3 0.046875 0 0 0 0 1, 0, 0
324 2514 2 10 0.355556 1 1 0.1 0 0 0 0 1, 2, 2.188
