1034 26749 8 166 0.200438 0 2 0.0120482 0 0 0 0 1, 0, 0
1034 26749 4 51 0.656471 1 1 0.0196078 0 0 0 0 1, 1, 1
1034 26749 3 81 0.487037 1 1 0.0123457 0 0 0 0 1, 0, 0
1034 26749 1 81 0.633642 1 2 0.0246914 0 0 0 0 1, 2, 2.815
1034 26749 1 50 0.715102 1 4 0.08 0 0 0 0 1, 3, 4.697
1034 26749 3 27 0.57265 1 1 0.037037 0 0 0 0 1, 2, 2.596
1034 26749 6 146 0.475768 1 1 0.00684932 0 0 0 0 1, 1, 1
1034 26749 2 129 0.217175 0 2 0.0155039 0 0 0 0 1, 1, 1
1034 26749 3 83 0.536585 1 1 0.0120482 0 0 0 0 1, 2, 2.379
1034 26749 1 24 0.525362 1 2 0.0833333 0 0 0 0 1, 4, 5.984
1034 26749 6 56 0.211688 0 2 0.0357143 0 0 0 0 1, 1, 1
1034 26749 0 56 0.336364 1 1 0.0178571 0 0 0 0 1, 3, 4.538
1034 26749 5 27 0.481481 1 1 0.037037 0 0 0 0 1, 1, 1
1034 26749 6 26 0.372308 1 1 0.0384615 0 0 0 0 1, 2, 2.561
1034 26749 5 112 0.605373 1 1 0.00892857 0 0 0 0 1, 3, 4.535
1034 26749 7 37 0.402402 0 1 0.027027 0 0 0 0 1, 3, 4.146
1034 26749 1 200 0.438844 1 3 0.015 0 0 0 0 1, 3, 4.56
1034 26749 2 119 0.594645 1 4 0.0336134 0 0 0 0 1, 2, 3.462
1034 26749 2 145 0.504119 1 2 0.0137931 0 0 0 0 1, 2, 2.47
1034 26749 6 159 0.501632 1 2 0.0125786 0 0 0 0 1, 0, 0
1034 26749 1 65 0.646635 1 1 0.0153846 0 0 0 0 1, 3, 5.086
1034 26749 1 84 0.615605 0 2 0.0238095 0 0 0 0 1, 2, 3.129
1034 26749 8 47 0.420907 1 5 0.106383 0 0 0 0 1, 4, 5.734
1034 26749 8 28 0.917989 1 1 0.0357143 0 0 0 0 1, 0, 0
1034 26749 8 27 0.60114 1 1 0.037037 0 0 0 0 1, 0, 0
1034 26749 1 55 0.374411 1 1 0.0181818 0 0 0 0 1, 3, 5.333
1034 26749 7 69 0.319693 1 1 0.0144928 0 0 0 0 1, 0, 0
1034 26749 2 2 1 0 2 1 0 0 0 0 1, 4, 5.395
1034 26749 6 138 0.506823 1 2 0.0144928 0 0 0 0 1, 2, 3.091
1034 26749 6 30 0.616092 1 2 0.0666667 0 0 0 0 1, 1, 1
1034 26749 5 49 0.577381 1 1 0.0204082 0 0 0 0 1, 2, 2.365
1034 26749 4 42 0.406504 1 1 0.0238095 0 0 0 0 1, 3, 4.55
1034 26749 1 155 0.418098 1 2 0.0129032 0 0 0 0 1, 3, 4.679
1034 26749 1 200 0.438844 1 1 0.005 0 0 0 0 1, 3, 4.574
1034 26749 1 10 0.555556 1 1 0.1 0 0 0 0 1, 3, 4.637
1034 26749 3 48 0.273936 1 1 0.0208333 0 0 0 0 1, 3, 4.57
1034 26749 3 47 0.420907 1 2 0.0425532 0 0 0 0 1, 0, 0
1034 26749 3 59 0.609585 1 3 0.0508475 0 0 0 0 1, 2, 3.007
1034 26749 7 208 0.404404 1 2 0.00961538 0 0 0 0 1, 0, 0
1034 26749 6 70 0.552795 1 1 0.0142857 0 0 0 0 1, 1, 1
1034 26749 4 177 0.502825 1 1 0.00564972 0 0 0 0 1, 1, 1
1034 26749 2 16 0.116667 1 1 0.0625 0 0 0 0 1, 3, 4.671
1034 26749 5 122 0.533803 1 3 0.0245902 0 0 0 0 1, 0, 0
1034 26749 3 75 0.562883 1 2 0.0266667 0 0 0 0 1, 3, 4.721
1034 26749 0 13 0.346154 1 1 0.0769231 0 0 0 0 1, 4, 6.696
1034 26749 5 122 0.564558 1 2 0.0163934 0 0 0 0 1, 0, 0
1034 26749 1 48 0.632092 1 1 0.0208333 0 0 0 0 1, 2, 3.312
1034 26749 2 106 0.422102 1 1 0.00943396 0 0 0 0 1, 3, 4.6
1034 26749 0 21 0.766667 1 2 0.0952381 0 0 0 0 1, 4, 5.961
1034 26749 3 59 0.609585 1 1 0.0169492 0 0 0 0 1, 0, 0
1034 26749 7 69 0.434783 1 1 0.0144928 0 0 0 0 1, 2, 2.398
1034 26749 1 234 0.411504 1 1 0.0042735 0 0 0 0 1, 3, 4.058
1034 26749 6 25 0.563333 1 1 0.04 0 0 0 0 1, 0, 0
